,doi,url,title,abstract,is_open_access,journal_name,is_biomimicry
0,10.1007/s00359-017-1238-9,https://www.semanticscholar.org/paper/d35b86f57638e4e3de7bf41525c31326201d7f03,Neural coding of sound envelope structure in songbirds,"Songbirds are a well-established animal model to study the neural basis of learning, perception and production of complex vocalizations. In this system, telencephalic neurons in HVC present a state-dependent, highly selective response to auditory presentations of the bird’s own song (BOS). This property provides an opportunity to study the neural code behind a complex motor behavior. In this work, we explore whether changes in the temporal structure of the sound envelope can drive changes in the neural responses of highly selective HVC units. We generated an envelope-modified BOS (MOD) by reversing each syllable’s envelope but leaving the overall temporal structure of syllable spectra unchanged, which resulted in a subtle modification for each song syllable. We conducted in vivo electrophysiological recordings of HVC neurons in anaesthetized zebra finches (Taeniopygia guttata). Units analyzed presented a high BOS selectivity and lower response to MOD, but preserved the profile response shape. These results show that the temporal evolution of the sound envelope is being sensed by the avian song system and suggest that the biomechanical properties of the vocal apparatus could play a role in enhancing subtle sound differences.",False,Journal of Comparative Physiology A,False
1,10.1007/s00359-017-1241-1,https://www.semanticscholar.org/paper/af18cca6453dfcef1083a2c034a9ab9d69465e91,Size discrimination in barn owls as compared to humans,"We tested how well barn owls can discriminate objects of different sizes. This ability may be important for the owls when catching prey. We performed a quantitative experiment in the laboratory and trained owls in a task in which the owls had to discriminate whether two rhombi presented simultaneously on a computer monitor were of the same or of different sizes. We obtained full data sets with two experienced owls and one data point with a third owl. For objects being sufficiently larger than the spatial resolution of the barn owl, the angular threshold was related to object size, implying that the discrimination followed Weber’s law. The range of Weber fractions we determined was between 0.026 and 0.09. For object sizes close to the spatial resolution, performance degraded. We conducted similar experiments with human subjects. Human thresholds showed the same dependence on object size, albeit down to smaller object sizes. Human performance resulted in a range of Weber fractions extending from 0.025 to 0.036. The differences between owls and humans could be explained by the much higher spatial acuity of humans compared with owls.",False,Journal of Comparative Physiology A,False
2,10.1007/s00359-017-1234-0,https://www.semanticscholar.org/paper/c06e0078910f340384d2c96e36edaa54c8e3c6e1,"Non-auditory, electrophysiological potentials preceding dolphin biosonar click production","The auditory brainstem response to a dolphin’s own emitted biosonar click can be measured by averaging epochs of the instantaneous electroencephalogram (EEG) that are time-locked to the emitted click. In this study, averaged EEGs were measured using surface electrodes placed on the head in six different configurations while dolphins performed an echolocation task. Simultaneously, biosonar click emissions were measured using contact hydrophones on the melon and a hydrophone in the farfield. The averaged EEGs revealed an electrophysiological potential (the pre-auditory wave, PAW) that preceded the production of each biosonar click. The largest PAW amplitudes occurred with the non-inverting electrode just right of the midline—the apparent side of biosonar click generation—and posterior of the blowhole. Although the source of the PAW is unknown, the temporal and spatial properties rule out an auditory source. The PAW may be a neural or myogenic potential associated with click production; however, it is not known if muscles within the dolphin nasal system can be actuated at the high rates reported for dolphin click production, or if sufficiently coordinated and fast motor endplates of nasal muscles exist to produce a PAW detectable with surface electrodes.",False,Journal of Comparative Physiology A,False
3,10.1007/s00359-017-1239-8,https://www.semanticscholar.org/paper/d4b41bb41e5edb9f46fbbf7fc95fedf750be5215,Do free-ranging rattlesnakes use thermal cues to evaluate prey?,"Rattlesnakes use infrared radiation to detect prey animals such as small mammals and lizards. Because ectotherm locomotor performance depends on temperature, rattlesnakes could use prey temperature to evaluate the potential of lizards to evade attacks. Here, we tested whether hunting rattlesnakes use infrared information to (1) detect and (2) evaluate prey before attack. We expected thermal contrast between prey and background to be the best predictor of predatory behaviour under the prey detection hypothesis, and absolute prey temperature under the prey evaluation hypothesis. We presented lizard carcasses of varying temperatures to free-ranging sidewinder rattlesnakes (Crotalus cerastes) and scored behavioural responses as a function of thermal contrast, absolute lizard temperature, and light level. Thermal contrast and light level were the most salient predictors of snake behaviour. Snakes were more likely to respond to lizards and/or respond at greater distances at night and when thermal contrast was high, supporting the known prey detection function of infrared sensing. Absolute lizard temperature was not an important predictor of snake behaviour; thus, we found no evidence for temperature-based prey evaluation. Infrared sensing is still poorly understood in ecologically relevant contexts; future research will test whether rattlesnakes learn to evaluate prey based on temperature with experience.",False,Journal of Comparative Physiology A,False
4,10.1007/s00360-017-1139-9,https://www.semanticscholar.org/paper/4b4f760f2ab711bcbe20efd43bb78323d36602a0,Enhanced hemoglobin–oxygen unloading in migratory salmonids,"Recent findings indicate that some teleost fishes may be able to greatly enhance hemoglobin–oxygen (Hb–O2) unloading at the tissues under conditions that result in catecholamine release. The putative mechanism relies on the high pH sensitivity of teleost hemoglobin (Hb), intracellular red blood cell (RBC) pH regulation via β-adrenergic Na+/H+ exchanger (β-NHE) activity, and plasma-accessible carbonic anhydrase at the tissues that short-circuits RBC pH regulation. Previous studies have shown that in rainbow trout, this system may double Hb–O2 unloading to red muscle compared to a situation without short-circuiting. The present study determined that: (1) in rainbow trout this system may be functional even at low concentrations of circulating catecholamines, as shown by conducting a dose–response analysis; (2) Atlantic and coho salmon also possess β-NHE activity, as shown by changes in hematocrit in adrenergically stimulated cells; and (3) with β-NHE short-circuiting, Atlantic and coho salmon may be able to increase Hb–O2 unloading by up to 74 and 159%, respectively, as determined by modeling based on O2 equilibrium curves. Together, these results indicate that a system to enhance Hb–O2 unloading may be common among salmonids and may be operational even under routine conditions. In view of the life histories of Atlantic and coho salmon, a system to enhance Hb–O2 unloading during exercise may help determine a successful spawning migration and thus reproductive success.",False,Journal of Comparative Physiology B,False
5,10.1007/s00360-017-1138-x,https://www.semanticscholar.org/paper/975bc998655600c042ab48ae76d7a7e7c7235a84,Partial phenotype conversion and differential trait response to conditions of husbandry in mice,"Functional genome analysis usually is performed on the level of genotype–phenotype interaction. However, phenotypes also depend on the relations between genomes and environment. In our experimental system, we observed differential response to environmental factors defined by different conditions of husbandry in a semi-barrier unit or in a SPF (specific pathogen free) barrier unit, which resulted in partial reversal of phenotypes previously observed under semi-barrier conditions. To provide an update of basic phenotypes in unselected and randomly mated controls (DUC) and long-term selected DUhTP (Dummerstorf high treadmill performance) mice in the SPF facility, we compared growth parameters, reproductive performance, the accretion of muscle and fat mass, physical activity, and running performance as well as food intake in all experimental groups. For selected parameters, the comparative analysis spans more than 30 generations. In DUC mice, under SPF conditions a more than threefold (P < 0.0001) higher subcutaneous fat mass, higher muscle mass by about 25% (P < 0.0001), but lower epididymal fat mass in DUhTP mice by about 20% (P < 0.0001) were observed. In SPF husbandry, body weight increased to a stronger extent in adult DUC mice (≈ 20%; P < 0.0001) than in DUhTP mice (≈ 8%; P = 0.001). The concentrations of IGF-1 and IGFBPs in the serum as well as the liver weights were similar in all experimental groups, indicating growth effects independent of the somatotropic axis. Under SPF conditions the litter size at birth increased in DUC mice (P < 0.001) but not in DUhTP mice. The differential effect of husbandry on body weights at day 21 and concentrations of triglycerides in the serum of our model were due to the different diets used in the semi-barrier and in the SPF facility. Our results demonstrate differential trait response to environmental factors resulting in partial phenotype conversion in our experimental system. The existence of conditional phenotypes as a result of genotype–environment interactions points to the importance of environmental factors in functional genome analysis.",True,Journal of Comparative Physiology B,False
6,10.1007/s00359-017-1236-y,https://www.semanticscholar.org/paper/23c75a277224d9e7c8811db36559a92401a2cdbe,Androgen and estrogen sensitivity of bird song: a comparative view on gene regulatory levels,"Singing of songbirds is sensitive to testosterone and its androgenic and estrogenic metabolites in a species-specific way. The hormonal effects on song pattern are likely mediated by androgen receptors (AR) and estrogen receptor alpha (ERα), ligand activated transcription factors that are expressed in neurons of various areas of the songbirds’ vocal control circuit. The distribution of AR in this circuit is rather similar between species while that of ERα is species variant and concerns a key vocal control area, the HVC (proper name). We discuss the regulation of the expression of the cognate AR and ERα and putative splice variants. In particular, we suggest that transcription factor binding sites in the promoter of these receptors differ between bird species. Further, we suggest that AR- and ERα-dependent gene regulation in vocal areas differs between species due to species-specific DNA binding sites of putative target genes that are required for the transcriptional activity of the receptors. We suggest that species differences in the distribution of AR and ERα in vocal areas and in the genomic sensitivity to these receptors contribute to species-specific hormonal regulation of the song.",True,Journal of Comparative Physiology A,False
7,10.1007/s00359-017-1229-x,https://www.semanticscholar.org/paper/5d9051e5b0e2e758999e1fd7e153d645cd022881,"Different behavioral, neural and neuropeptide responses of fathers to their own and to alien pups in mandarin voles","Mothers often prefer to care for their own offspring rather than those of other females. However, whether fathers respond differently to their own pups and to alien ones remains unclear. In this study, we found that male mandarin voles (Microtus mandarinus) directed more sniffing toward their own pups than toward alien pups. The numbers of Fos-immunoreactive neurons in the medial preoptic nucleus, bed nucleus of the stria terminalis, nucleus accumbens, anterior cingulate cortex were significantly increased when fathers were exposed to an alien pups; however, more brain regions such as paraventricular nucleus, hypothalamic supraoptic nucleus, lateral habenula, ventral lateral septal nucleus, and medial amygdaloid nucleus showed increased number of Fos-immunoreactive neurons activated when the fathers were exposed to their own pups. Exposure to their own pups also induced a greater number of Fos-immunoreactive neurons in the anterior cingulate cortex, paraventricular nucleus, hypothalamic supraoptic nucleus, lateral habenula, ventral lateral septal nucleus and medial amygdaloid nucleus, as well as higher expression of oxytocin and vasopressin in the paraventricular nucleus, compared with exposure to alien pups. Our results indicated that fathers demonstrated different behavioral and neural responses to their own and to alien pups.",False,Journal of Comparative Physiology A,False
8,10.1007/s00359-017-1237-x,https://www.semanticscholar.org/paper/d14cf526e9e4d82309fe177512cecfbe9424db28,Effects of mating on host selection by female small white butterflies Pieris rapae (Lepidoptera: Pieridae),"Mating might significantly affect the host selection behaviors of phytophagous insects. Here, we investigated the post-mating changes in behavioral and antennal responses of Pieris rapae (Lepidoptera: Pieridae) females to host plant volatiles. In two-choice bioassays using artificial plant models, mated females visited the model scented with synthetic blends (15-, 9-, or 6-components) of cabbage plant volatiles more frequently than the unscented control, whereas virgin females did not exhibit this preference. Because single compounds and the 3-component blend did not induce preferential visiting, mated females apparently utilized complex odor blends as their host-finding cue. Moreover, 2- to 4-day-old mated females visited the models, scented and unscented, more frequently than did their virgin counterparts. Therefore, mating enhanced the host-finding behavior of young females and their responsiveness to plant volatiles. Gas chromatography–electroantennographic detector analysis revealed that eight of the 15 compounds in the cabbage plant volatiles elicited responses from female antennae. However, post-mating and age-dependent changes in antennal responses were not detected. Because female peripheral (antennal) sensitivity to volatiles remained practically unchanged after emergence, post-mating changes in host selection might be attributed to changes in the central nervous system.",False,Journal of Comparative Physiology A,False
9,10.1007/s00359-017-1235-z,https://www.semanticscholar.org/paper/6fc1cabfbf7eba8901cfdcc154b9a4f91251f159,The role of ocelli in cockroach optomotor performance,"Insect ocelli are relatively simple eyes that have been assigned various functions not related to pictorial vision. In some species they function as sensors of ambient light intensity, from which information is relayed to various parts of the nervous system, e.g., for the control of circadian rhythms. In this work we have investigated the possibility that the ocellar light stimulation changes the properties of the optomotor performance of the cockroach Periplaneta americana. We used a virtual reality environment where a panoramic moving image is presented to the cockroach while its movements are recorded with a trackball. Previously we have shown that the optomotor reaction of the cockroach persists down to the intensity of moonless night sky, equivalent to less than 0.1 photons/s being absorbed by each compound eye photoreceptor. By occluding the compound eyes, the ocelli, or both, we show that the ocellar stimulation can change the intensity dependence of the optomotor reaction, indicating involvement of the ocellar visual system in the information processing of movement. We also measured the cuticular transmission, which, although relatively large, is unlikely to contribute profoundly to ocellar function, but may be significant in determining the mean activity level of completely blinded cockroaches.",True,Journal of Comparative Physiology A,False
