,doi,url,title,abstract,is_open_access,journal_name,is_biomimicry
0,10.1007/s00360-015-0891-y,https://www.semanticscholar.org/paper/2e40a7e593fecc5c3dd7bf4d6d5a36cb27b8e323,Thermoregulation and energetics in hibernating black bears: metabolic rate and the mystery of multi-day body temperature cycles,"Black bears overwintering in outdoor hibernacula in Alaska decrease metabolism to as low as 25 % basal rates, while core body temperature (Tb) decreases from 37 to 38 °C to a mid-hibernation average of 33 °C. Tb develops cycles of 1.6–7.3 days length within a 30–36 °C range, with no circadian component. We do not know the mechanism or function underlying behind the Tb cycles, although bears avoid Tb of <30 °C and shorter cycles are predicted from higher rates of heat loss in colder conditions. To test this we manipulated den temperatures (Tden) of 12 hibernating bears with body mass (BM) from 35.5 to 116.5 kg while recording Tb, metabolic rate (M), and shivering. Tb cycle length (0.8–11.2 days) shortened as Tden decreased (partial R2 = 0.490, p < 0.001). Large bears with low thermal conductance (TC) showed more variation in Tb cycle length with changes in Tden than did smaller bears with high TC. Minimum Tb across cycles was not consistent. At low Tden bears shivered both during rising and decreasing phases of Tb cycles, with minimum shivering during the fastest drop in Tb. At higher Tden the Tb pattern was more irregular. Mean M through Tb cycles was negatively correlated to Tden below lower critical temperatures (1.4–10.4 °C). Minimum M (0.3509 W/kg ± 0.0121 SE) during mid-hibernation scaled to BM [M (W) = 1.217 × BM (kg)0.6979, R2 = 0.855, p < 0.001]. Hibernating thermal conductance (TC) was negatively correlated to BM (R2 = 0.721, p < 0.001); bears with high TC had the same Tb cycle length as bears with low TC except at high Tden, thus not supporting the hypothesis that cooling rate alone determines Tb cycle length. We conclude that Tb cycling is effected by control of thermoregulatory heat production, and Tb cycling may not be present when hibernating bears use passive thermoregulation. More intense shivering in the rising phase of cycles may contribute to the prevention of muscle disuse atrophy. Bears hibernating in cold conditions use more energy during hibernation than in warmer conditions. At Tden below lower critical temperature, no extra energy expenditure results from Tb cycling compared to keeping a stable Tb.",False,Journal of Comparative Physiology B,False
1,10.1007/s00360-015-0889-5,https://www.semanticscholar.org/paper/c378b64a3171e41d063fe76cc6a6b308073a4155,A review of mixing and propulsion of chyme in the small intestine: fresh insights from new methods,"The small intestine is a convoluted flexible tube of inconstant form and capacity through which chyme is propelled and mixed by varying patterns of contraction. These inconstancies have prevented quantitative comparisons of the manner in which contractile activity engenders mixing of contained chyme. Recent quantitative work based on spatiotemporal mapping of intestinal contractions, macro- and micro-rheology, particle image velocimetry and real-time modelling has provided new insights into this process. Evidence indicates that the speeds and patterns of the various types of small intestinal contraction are insufficient to secure optimal mixing and enzymatic digestion over a minimal length of intestine. Hence particulate substrates and soluble nutrients become dispersed along the length of the lumen. Mixing within the lumen is not turbulent but results from localised folding and kneading of the contents by contractions but is augmented by the inconstant spatial disposition of the contractions and their component contractile processes. The latter include inconstancies in the sites of commencement and the directions of propagation of contraction in component groups of smooth muscle cells and in the coordination of the radial and circular components of smooth muscle contraction. Evidence suggests there is ongoing augmentation of mixing at the periphery of the lumen, during both the post-prandial and inter-meal periods, to promote flow around and between adjacent villi. This results largely from folding of the relatively inelastic mucosa during repeated radial and longitudinal muscular contraction, causing chyme to be displaced by periodic crowding and separation of the tips of the relatively rigid villi. Further, micro-rheological studies indicate that such peripheral mixing may extend to the apices of enterocytes owing to discontinuities in the mobile mucus layer that covers the ileal mucosa.",False,Journal of Comparative Physiology B,False
2,10.1007/s00360-015-0888-6,https://www.semanticscholar.org/paper/1e52dfa45a6a8eacc43eeefcfc882d7bb1f7d01c,The effects of long-term captivity on the metabolic parameters of a small Afrotropical bird,"The few within-species studies on the effects of long-term captivity on avian physiological variables have small samples sizes and contradictory results. Nevertheless, many physiological studies make use of long-term captive birds, assuming the results will be applicable to wild populations. Here we investigated the effects of long-term captivity on a variety of physiological measurements in a relatively small (~12 g) southern African endemic bird, the Cape white-eye (Zosterops virens). Whole animal basal metabolic rate (BMR) and body mass (Mb) were influenced more by long-term captivity than by season, while mass-specific BMR, standard and basal whole animal and mass-specific evaporative water loss (EWL), and respiratory quotient (RQ), were all affected primarily by season, with long-term captivity having less of an effect. We therefore caution that whole animal BMR and Mb of long-term captive birds should not be used as representative of wild populations, and that the origin of study birds should be considered when comparing EWL and RQ of wild and long-term captive birds.",False,Journal of Comparative Physiology B,False
3,10.1007/s00359-015-0980-0,https://www.semanticscholar.org/paper/b0f086b0f2da1b799a58bc012b28ea8fc8009a5b,Complementary motion tuning in frontal nerve motor neurons of the blowfly,"Flies actively turn their head during flight to stabilize their gaze and reduce motion blur. This optomotor response is triggered by wide-field motion indicating a deviation from a desired flight path. We focus on the neuronal circuit that underlies this behavior in the blowfly Calliphora, studying the integration of optic flow in neck motor neurons that innervate muscles controlling head rotations. Frontal nerve motor neurons (FNMNs) have been described anatomically and recorded from extracellularly before. Here, we assign for the first time to five anatomical classes of FNMNs their visual motion tuning. We measured their responses to optic flow, as produced by rotations around particular body axes, recording intracellularly from single axons. Simultaneous injection of Neurobiotin allowed for the anatomical characterization of the recorded cells and revealed coupling patterns with neighboring neurons. The five FNMN classes can be divided into two groups that complement each other, regarding their preferred axes of rotation. The tuning matches the pulling planes of their innervated neck muscles, serving to rotate the head around its longitudinal axis. Anatomical and physiological findings demonstrate a synaptic connection between one FNMN and a well-described descending neuron, elucidating one important step from visual motion integration to neck motor output.",False,Journal of Comparative Physiology A,False
4,10.1007/s00359-015-0978-7,https://www.semanticscholar.org/paper/c09c7a72bf8b4e05d70c5414686b71d7fcb4251a,"Sugar-sensitive neurone responses and sugar feeding preferences influence lifespan and biting behaviours of the Afrotropical malaria mosquito, Anopheles gambiae","Floral nectar is the main source of carbohydrates for many insects including mosquitoes. Nonetheless, the physiological mechanisms underlying feeding on carbohydrates by the Afrotropical malaria mosquito Anopheles gambiae remain poorly understood. Here, we tested whether sugar sensitivity and sugar feeding preferences correlate with longevity in A.gambiae. We also tested whether feeding females on different sugar diets influences their biting behaviours. Electrophysiological recordings show that sugar neurones on the labella of females are most sensitive to sucrose, mixtures of glucose and fructose, and to melezitose; other sugars tested, including glucose and fructose presented alone, only weakly activate these taste neurones. Mosquitoes survive longest on sucrose, the most preferred sugar. Whereas feeding on a mixture of glucose and fructose is preferred over fructose or glucose alone, fructose supports higher longevity than either glucose or the mixture of the two hexoses. Females that had previously fed on glucose show a stronger biting response than those fed on sucrose, perhaps in an effort to compensate for their lower energetic state. These findings contribute to our understanding of the physiological basis of sugar feeding in A.gambiae and indicate how the sugar diet can affect laboratory-reared A.gambiae biting behaviours.",False,Journal of Comparative Physiology A,False
5,10.1007/s00360-014-0885-1,https://www.semanticscholar.org/paper/71977c68af4034d8c6aef7474d7aa04676960034,"Differential regulation of hsp70 genes in the freshwater key species Gammarus pulex (Crustacea, Amphipoda) exposed to thermal stress: effects of latitude and ontogeny","Temperature is one of the main abiotic factors influencing the distribution and abundance of organisms. In the Rhône River Valley, populations of the crustacean Gammarus pulex are distributed along a 5 °C thermal gradient from the North to the South of the valley. In this present work, we investigated the heat shock response of G. pulex according to latitudinal distribution (northern vs. southern populations) and ontogeny (adults vs. embryos from early stages). We isolated two isoforms (one constitutive hsc70 and one inducible hsp70) of heat shock proteins 70 (HSP70) and quantitatively compared their amounts of mRNA after heat shocks, using real-time PCR. Whereas the hsc70 (constitutive) gene did not vary between the two populations, a significant effect of the population was observed on the expression of the hsp70 (inducible) gene in adult specimens. The northern population of amphipods showed a greater magnitude of induction and a 2 °C lower onset temperature when compared to the southern population, suggesting that the northern population is more affected by elevated temperature than the southern one. We demonstrated that the expression of hsp70 may play a crucial role in the persistence of biogeographical patterns of G. pulex, since it reflects the natural distribution of this species along the latitudinal thermal gradient. A differential regulation of hsc70 gene was also observed according to the ontogenetic stage, with a switch from heat inducible in early life stages to constitutively and highly expressed in adults. These findings demonstrate the importance of considering the entire life cycle to better understand the adaptive response to thermal stress.",False,Journal of Comparative Physiology B,False
6,10.1007/s00360-015-0887-7,https://www.semanticscholar.org/paper/c0b1a7864b23afc9df82a969d7f9c8886ea54570,Phenotypic flexibility of skeletal muscle and heart masses and expression of myostatin and tolloid-like proteinases in migrating passerine birds,"Migrant birds require large flight muscles and hearts to enhance aerobic capacity and support sustained flight. A potential mechanism for increasing muscle and heart masses during migration in birds is the muscle growth inhibitor myostatin and its metalloproteinase activators, tolloid-like proteinases (TLL-1 and TLL-2). We hypothesized that myostatin, TLL-1 and TLL-2 are downregulated during migration in pectoralis and hearts of migratory passerines to promote hypertrophy. We measured seasonal variation of tissue masses, mRNA expression of myostatin, TLL-1, and TLL-2, and myostatin protein levels in pectoralis muscle and heart for yellow warblers (Setophaga petechia), warbling vireos (Vireo gilvus), and yellow-rumped warblers (Setophaga coronata). Pectoralis mass was greatest in spring for warbling vireos and yellow warblers, but was stable between spring and fall for yellow-rumped warblers. Heart mass was higher in spring than in fall for yellow-rumped warblers, lowest in fall for warbling vireos, and seasonally stable for yellow warblers. Pectoralis and heart mRNA expression of myostatin and the TLLs did not differ significantly for any of the three species, offering little support for our hypothesis for a prominent role for myostatin in regulating migration-induced variation in pectoralis and heart masses. In contrast, pectoralis myostatin protein levels were lowest in spring for all three species, consistent with our hypothesis. Myostatin protein levels in heart, however, were seasonally stable for warbling vireos and yellow warblers, and increased in spring relative to fall for yellow-rumped warblers. These data offer mixed support for our hypothesis for the pectoralis, but suggest that myostatin is not a prominent regulator of migration-induced heart hypertrophy. Moreover, the different seasonal patterns for pectoralis mRNA and protein expression suggest that post-transcriptional modification of myostatin may contribute to pectoralis mass regulation during migration.",False,Journal of Comparative Physiology B,False
7,10.1007/s00360-015-0886-8,https://www.semanticscholar.org/paper/9bf704a1f7c8f96ad8ae5452565ef785e8978c5b,"Embryonic critical windows: changes in incubation temperature alter survival, hatchling phenotype, and cost of development in lake whitefish (Coregonus clupeaformis)","The timing, success and energetics of fish embryonic development are strongly influenced by temperature. However, it is unclear if there are developmental periods, or critical windows, when oxygen use, survival and hatchling phenotypic characteristics are particularly influenced by changes in the thermal environment. Therefore, we examined the effects of constant incubation temperature and thermal shifts on survival, hatchling phenotype, and cost of development in lake whitefish (Coregonus clupeaformis) embryos. We incubated whitefish embryos at control temperatures of 2, 5, or 8 °C, and shifted embryos across these three temperatures at the end of gastrulation or organogenesis. We assessed hatch timing, mass at hatch, and yolk conversion efficiency (YCE). We determined cost of development, the amount of oxygen required to build a unit of mass, for the periods from fertilization–organogenesis, organogenesis–fin flutter, fin flutter–hatch, and for total development. An increase in incubation temperature decreased time to 50 % hatch (164 days at 2 °C, 104 days at 5 °C, and 63 days at 8 °C), survival decreased from 55 % at 2 °C, to 38 % at 5 °C, and 17 % at 8 °C, and hatchling yolk-free dry mass decreased from 1.27 mg at 2 °C to 0.61 mg at 8 °C. Thermal shifts altered time to 50 % hatch and hatchling yolk-free dry mass and revealed a critical window during gastrulation in which a temperature change reduced survival. YCE decreased and cost of development increased with increased incubation temperature, but embryos that hatched at 8 °C and were incubated at colder temperatures during fertilization–organogenesis had reduced cost. The relationship between cost of development and temperature was altered during fin flutter–hatch, indicating it may be a critical window during which temperature has the greatest impact on energetic processes. The increase in cost of development with an increase in temperature has not been documented in other fishes and suggests whitefish embryos are more energy efficient at colder temperatures.",False,Journal of Comparative Physiology B,False
8,10.1007/s00360-014-0884-2,https://www.semanticscholar.org/paper/3de85782e7e7d9f1b68017ca80e205d15e102b8f,Cold tolerance of the Antarctic nematodes Plectus murrayi and Scottnema lindsayae,"The cold tolerance of the Antarctic nematodes Scottnema lindsayae and Plectus murrayi was determined using material freshly isolated from the field. Both species could survive low temperatures but the survival of S. lindsayae was greater than that of P. murrayi. Field soil temperatures in late spring—early summer indicated a minimum temperature of −19.5 °C and a maximum cooling rate of 0.71 °C min−1. In P. murrayi grown in culture, there was no significant effect of acclimation, nor of the two culture media used, on survival after freezing but survival was greater if freezing was seeded at –1 °C than at lower temperatures. The freezing survival ability of P. murrayi is much less than that of Panagrolaimus davidi CB1, another Antarctic nematode. Cryomicroscopy indicates that P. murrayi can survive low temperatures by either cryoprotective dehydration or freezing tolerance, but that freezing tolerance is the dominant strategy. Measurable thermal hysteresis was detected only in highly concentrated extracts of the nematodes, indicating the presence of an antifreeze protein, but at the concentrations likely to be found in vivo, the major function of the ice active protein involved is probably recrystallization inhibition.",False,Journal of Comparative Physiology B,False
9,10.1007/s00359-014-0977-0,https://www.semanticscholar.org/paper/19dd043e97be2319d4ed3a6ca71326ee13241f6f,"Clutter and conspecifics: a comparison of their influence on echolocation and flight behaviour in Daubenton’s bat, Myotis daubentonii","We compared the influence of conspecifics and clutter on echolocation and flight speed in the bat Myotis daubentonii. In a large room, actual pairs of bats exhibited greater disparity in peak frequency (PF), minimum frequency (FMIN) and call period compared to virtual pairs of bats, each flying alone. Greater inter-individual disparity in PF and FMIN may reduce acoustic interference and/or increase signal self-recognition in the presence of conspecifics. Bats flying alone in a smaller flight room, to simulate a more cluttered habitat as compared to the large flight room, produced calls of shorter duration and call period, lower intensity, and flew at lower speeds. In cluttered space, shorter call duration should reduce masking, while shorter call period equals more updates to the bat’s auditory scene. Lower intensity likely reflects reduced range detection requirements, reduced speed the demands of flying in clutter. Our results show that some changes (e.g. PF separation) are associated with conspecifics, others with closed habitat (e.g. reduced call intensity). However, we demonstrate that call duration, period, and flight speed appear similarly influenced by conspecifics and clutter. We suggest that some changes reduce conspecific interference and/or improve self-recognition, while others demonstrate that bats experience each other like clutter.",False,Journal of Comparative Physiology A,False
