,doi,url,title,abstract,is_open_access,journal_name,is_biomimicry
0,"10.1007/s00359-021-01503-4
10.1121/1.1515799
10.1007/s10641-011-9772-8
10.1121/1.423234
10.1007/978-0-387-78365-9
10.1111/j.2517-6161.1995.tb02031.x
10.1371/journal.pone.0143691
10.3354/ab00136
10.1007/BF00367325
10.1007/978-1-4612-2784-7_9
10.1007/978-1-4612-3714-3_30
10.1007/s10641-006-9012-9
10.1046/j.1439-0426.2000.00151.x
10.3109/00016485009118384
10.1016/j.anbehav.2020.09.012
10.1007/s00265-002-0455-5
10.1016/0300-9629(74)90539-8
10.1007/s00227-019-3598-x
10.1017/S0373463300001119
10.1038/371383b0
10.2307/1542823
10.1016/j.anbehav.2019.12.003
10.1007/BF00297698
10.1007/978-1-4612-0585-2_1
10.1098/rspb.2014.0715
10.1111/eth.12270
10.3354/meps12935
10.1038/s41598-020-64830-7
10.1242/jeb.240747
10.1080/09524622.2002.9753705
10.1016/j.cub.2017.11.044
10.2307/1443844
10.1007/BF00302819
10.1007/s10228-016-0535-6
10.1007/978-3-7091-1846-7
10.1007/978-1-4939-8574-6_5
10.1016/0010-406X(62)90160-3
10.1007/s00338-018-1684-z
10.1121/1.5012751
10.1242/jeb.197889
10.1016/j.cbpb.2004.11.003
10.1007/s00359-003-0404-4
10.3354/meps12829
10.1016/S1095-6433(98)10173-3
10.1038/38636
10.1242/jeb.048348
10.1121/1.3068456
10.1111/j.1748-7692.2004.tb01187.x
10.1578/AM.33.1.2007.6
10.1111/2041-210X.12544
10.1007/978-3-319-28890-1_4
10.1016/j.heares.2009.12.023
10.1121/1.5021594
10.1121/1.5120185
10.1007/s003590100184
10.1016/0003-3472(78)90144-6
10.1007/s00442-008-1041-y
10.1242/jeb.073320
10.1121/2.0000259
10.3354/meps07444
10.1163/156854004323037919
10.1007/978-1-4939-2981-8_115
10.1098/rspb.2015.3046
10.3354/meps098055
10.1080/10236247509378498
10.1007/978-3-662-04843-6_40
10.1651/C-2410
10.1007/978-1-4939-2981-8_130
10.3354/ab00361
10.1007/978-1-4419-7311-5_37
10.1098/rspb.2019.1161
10.1126/science.289.5487.2114
10.1007/s00359-018-01314-0
10.1007/978-1-4615-9116-0_4
10.21105/joss.01686
10.1121/1.2982366",,,,,,False
1,"10.1007/s00359-021-01504-3
10.1007/BF00319510
10.1051/apido/2009018
10.1093/jee/99.2.437
10.1007/s00114-005-0017-6
10.1111/j.1442-9993.2012.02389.x
10.1080/0028825X.2013.806933
10.1146/annurev.ento.46.1.471
10.1007/BF00188925
10.1016/0042-6989(94)90151-1
10.1007/s001140050636
10.1007/s00359-014-0897-z
10.5962/bhl.title.110800
10.1007/s00359-008-0335-1
10.1098/rspb.2010.2412
10.1098/rspb.2012.0827
10.1007/s00359-016-1101-4
10.1007/s00359-016-1107-y
10.1007/s00359-019-01346-0
10.3389/fpls.2020.618203
10.1007/s00114-004-0530-z
10.1007/BF00192415
10.1007/BF00227381
10.1007/s002650000213
10.1080/00218839.2000.11101023
10.1093/jee/99.3.828
10.1051/apido:2006060
10.1603/EC09393
10.1071/9781486304073
10.1007/s00114-021-01739-9
10.1093/cz/zoy095
10.1126/sciadv.aav0961
10.1242/jeb.205658
10.1098/rspb.2019.0238
10.1242/jeb.223610
10.1364/JOSA.54.001031
10.1038/s41559-017-0298-0
10.1086/681021
10.1016/1360-1385(96)20008-1
10.1007/s00359-016-1115-y
10.1098/rstb.1995.0017
10.3897/zookeys.811.28924
10.1007/s00359-014-0904-4
10.1111/j.1439-0310.1991.tb00275.x
10.1007/BF02125649
10.1098/rsbl.2014.0820
10.1007/BF00333562
10.1007/s003590050392
10.1093/aob/mcp122
10.1007/s00359-013-0843-5
10.1139/facets-2017-0116
10.1007/s00114-013-1060-3
10.1007/BF00190398
10.1371/journal.pone.0000556
10.1127/entom.gen/28/2006/241
10.1007/s00359-012-0783-5
10.1016/j.tree.2007.11.003
10.1111/nph.12135
10.1111/1365-2745.12185
10.1093/aob/mcz043
10.1371/journal.pone.0226469
10.1073/pnas.071053098
10.1007/s00359-014-0886-2
10.1016/0042-6989(93)90237-Q
10.3389/fpls.2020.582784
10.1093/aob/mcy119
10.1007/BF00696438
10.1016/j.jinsphys.2004.06.010",,,,,,False
2,"10.1007/s00360-021-01378-6
10.1016/S0960-894X(98)00298-4
10.1016/j.bcp.2012.07.012
10.1034/j.1600-051X.2002.290301x.x
10.1016/0003-9969(90)90075-L
10.1128/am.30.2.199-204.1975
10.1016/0003-2697(74)90464-3
10.1016/j.archoralbio.2015.05.008
10.1007/s00360-016-1028-7
10.1146/annurev.es.22.110191.002243
10.1007/978-1-4684-7511-1_24
10.1093/ajcn/35.6.1487
10.1146/annurev-food-030212-182700
10.1007/s004420050869
10.1007/s10344-006-0064-0
10.1644/05-MAMM-A-017R1.1
10.1098/rspb.2011.2472
10.1007/BF00378466
10.1186/2047-217X-3-12
10.1046/j.1365-2028.2000.00243.x
10.1021/jf000981z
10.1080/10408398609527441
10.3389/fpls.2019.00186
10.1093/conphys/coy077
10.1017/S0266467414000157
10.3390/ijms13044295
10.1016/j.archoralbio.2017.09.037
10.1073/pnas.0900251106
10.1002/zoo.21537
10.1016/j.archoralbio.2004.01.005
10.1016/j.archoralbio.2008.03.003
10.1067/mpr.2001.113778
10.1016/j.abb.2005.07.004
10.1002/zoo.21124
10.1111/j.1365-2028.1993.tb00528.x
10.1016/j.bbrc.2004.05.122
10.1034/j.1600-051x.2000.027007453.x
10.1016/j.archoralbio.2015.03.011
10.1126/science.267.5202.1340
10.1128/iai.48.3.720-728.1985
10.1007/s11258-005-9060-9
10.1111/j.1365-2621.1980.tb02616.x
10.1371/journal.pone.0013352
10.1016/j.ygcen.2012.02.001
10.1002/ajp.20701
10.1080/10888705.2012.709157
10.1093/clinchem/46.7.928
10.1016/j.psyneuen.2009.01.014
10.2334/josnusd.42.83
10.1644/11-MAMM-A-350.1
10.7554/eLife.44628
10.1038/ng2123
10.3390/ani10010157
10.1016/0165-022X(94)90065-5
10.1128/iai.17.1.112-116.1977
10.1042/bj0281141
10.2307/1938809
10.1371/journal.pbio.0050207
10.18433/J35S3K
10.1016/j.ecolmodel.2016.03.016
10.1007/s00442-020-04784-9
10.1111/oik.06665
10.1002/mnfr.200900039
10.1016/0003-9861(66)90039-7
10.1016/j.actao.2011.09.009
10.1128/jb.97.2.635-639.1969
10.1111/j.1365-2028.1993.tb00529.x
10.14207/ejsd.2015.v4n4p9
10.2307/5286
10.1111/j.1365-3083.1980.tb00220.x
10.1177/00220345930720051201
10.1159/000213199
10.1007/s11104-016-3067-y
10.1016/S0378-1127(03)00114-2
10.2307/2387832",,,,,,False
3,"10.1007/s00360-021-01385-7
10.1016/j.cbpa.2019.03.015
10.1242/jeb.213934
10.1111/1365-2435.12310
10.1242/jeb.150813
10.1242/jeb.168518
10.1017/S0016672304007281
10.1093/icb/icr048
10.1111/j.0269-8463.2004.00904.x
10.1111/1365-2656.12388
10.1073/pnas.1813532115
10.1111/afe.12227
10.1111/1365-2656.13358
10.1016/j.jinsphys.2005.08.005
10.1016/j.jinsphys.2015.03.015
10.1016/S0306-4565(98)00020-5
10.1046/j.1365-2435.2003.00750.x
10.1071/zo9900155
10.1111/ecog.01028
10.1016/j.jinsphys.2016.03.007
10.1242/jeb.098442
10.1242/jeb.173930
10.1086/320429
10.1016/0306-4565(90)90017-C
10.1111/een.12842
10.1146/annurev.ento.53.103106.093454
10.1111/jbi.13799
10.1098/rsbl.2017.0125
10.2307/5039
10.1016/j.jinsphys.2011.04.004
10.1007/BF00696519
10.1007/BF00695404
10.1007/BF00706595
10.1007/978-3-662-10340-1
10.1002/joc.1276
10.1111/j.0014-3820.2001.tb00681.x
10.1046/j.1461-0248.2002.00367.x
10.1016/S0306-4565(02)00057-8
10.1111/j.1365-3032.2010.00754.x
10.1111/mec.14735
10.1111/mec.15376
10.1126/science.aaa7031
10.1242/jeb.00923
10.1111/jbi.12553
10.1016/0306-4565(89)90038-7
10.1098/rstb.2019.0035
10.1016/j.jinsphys.2004.05.004
10.1016/j.jinsphys.2010.10.004
10.1073/pnas.1212788109
10.1242/jeb.107516
10.1038/srep18607
10.1371/journal.pone.0118591
10.1098/rspb.1939.0035
10.1007/s00114-012-0963-8
10.1146/annurev-physiol-022516-034142
10.1371/journal.pone.0080061
10.1242/jeb.165589
10.1016/j.jtherbio.2016.04.015
10.1038/s41598-020-73391-8
10.1038/srep43095
10.1207/s15327906mbr1401_4
10.1038/s41598-017-10586-6
10.1086/665388
10.1016/j.jtherbio.2015.11.003
10.1016/j.jtherbio.2010.01.001
10.1126/science.aax8591
10.1186/1741-7007-8-93
10.1371/journal.pone.0016935
10.1673/031.010.13001
10.1038/nclimate1539
10.4269/ajtmh.2006.74.786
10.1002/ece3.6229
10.1890/10-1171.1
10.1006/anbe.2002.3020
10.1093/ee/4.5.689
10.1016/j.cois.2017.06.001
10.1111/j.0307-6962.2005.00430.x",,,,,,False
4,"10.1007/s00359-021-01501-6
10.1242/jeb.01809
10.1016/j.crvi.2016.01.001
10.1007/s10641-018-0727-1
10.1121/1.2720937
10.1016/S0165-7836(98)00087-3
10.1016/S0165-7836(98)00217-3
10.1134/S0032945208110039
10.1007/978-1-4419-8957-4_4
10.1007/s10750-019-3943-6
10.1007/978-1-4615-7186-5_20
10.1007/s10695-009-9324-8
10.1111/j.1095-8649.1989.tb03008.x
10.1577/1548-8659(1998)127<0673:AOSAOS>2.0.CO;2
10.1007/s11160-019-09583-x
10.1111/fme.12375
10.1139/f78-236
10.1007/978-1-4939-2981-8_115
10.1577/1548-8675(1993)013<0291:ROATHF>2.3.CO;2
10.1007/978-1-4939-2981-8_131
10.1016/j.jglr.2013.05.004
10.1007/s10530-015-0964-6
10.1016/j.jglr.2016.11.009
10.1371/journal.pone.0192561
10.1038/srep15943
10.1577/1548-8675(2002)022<0208:TGCTRT>2.0.CO;2",,,,,,False
5,"10.1007/s00360-021-01384-8
10.1194/jlr.M011338
10.20960/nh.1317
10.1007/BF03347427
10.1152/ajpendo.00054.2004
10.1007/s00125-016-3904-9
10.2307/1383291
10.1038/nm1166
10.1080/19490976.2015.1127481
10.4049/jimmunol.180.9.5771
10.1146/annurev.nutr.25.050304.092514
10.2337/dc09-S302
10.1371/journal.pone.0012191
10.1007/s11154-011-9168-2
10.1007/s00011-009-0060-4
10.1038/nm.2002
10.1007/s00360-011-0630-y
10.1016/j.cmet.2015.06.001
10.1152/ajpregu.1987.252.5.R897
10.1111/1462-2920.13712
10.1242/jeb.109512
10.2337/db08-1261
10.1126/science.7678183
10.1152/ajpcell.00579.2003
10.1152/ajpendo.00109.2020
10.1155/2011/197636
10.2337/diabetes.53.4.1060
10.1161/ATVBAHA.108.165100
10.1111/j.1467-789X.2006.00270.x
10.1016/j.cellimm.2007.09.004
10.1152/ajpregu.2000.279.4.R1165
10.1172/JCI29881
10.2337/db06-1076
10.3390/molecules24061139
10.1002/0471141755.ph0561s58
10.1210/jcem.82.12.4450
10.1136/gut.2010.214577
10.1038/aps.2011.203
10.1007/s001250051341
10.1016/S0024-3205(00)00698-6
10.1016/j.bcp.2011.01.020
10.1038/nrendo.2012.49
10.1111/j.1469-7793.2001.0329c.xd
10.1080/07315724.2010.10719850
10.1210/en.2014-1591
10.1017/S003118201600127X
10.1016/j.jhep.2016.02.004
10.1172/JCI96139
10.1016/0145-305X(87)90066-8
10.1038/oby.2004.51
10.1258/la.2007.006067
10.1152/ajpendo.00255.2002
10.1002/047167558X
10.1038/oby.2010.1
10.1146/annurev-nutr-071811-150623
10.1172/JCI19246
10.1111/j.1572-0241.2007.01774.x
10.1016/j.cmet.2016.01.003
10.1152/ajpendo.00306.2020
10.1038/nature06668",,,,,,False
6,"10.1007/s00359-021-01500-7
10.1038/srep04037
10.1016/j.jobaz.2013.10.002
10.1242/jeb.067264
10.1007/s10886-013-0268-1
10.1007/BF00355423
10.1111/joa.12397
10.1038/srep24590
10.1007/s12237-013-9585-4
10.1002/cne.903580207
10.1016/0040-8166(78)90002-2
10.1016/S0304-3940(03)00751-1
10.1016/j.marenvres.2019.04.011
10.3389/fphys.2021.626080
10.1098/rsif.2007.1281
10.1111/j.1467-2979.2012.00476.x
10.1016/j.fsi.2020.05.076
10.1111/fwb.13403
10.1111/febs.15170
10.1111/j.1463-6395.1977.tb00260.x
10.1126/science.172.3986.952
10.1016/j.cbd.2016.09.001
10.1016/j.neulet.2006.11.051
10.1002/ar.21003
10.1007/s00300-015-1862-1
10.1093/jhered/ess084
10.1016/B978-012529650-2/50043-3
10.1016/j.neulet.2004.08.077
10.1002/jemt.1070230203
10.1016/j.fsi.2013.09.032
10.1016/j.pneurobio.2007.02.007
10.1093/chemse/bjj006
10.1093/chemse/23.1.39
10.1159/000006645
10.1007/s11068-005-8353-1
10.1523/JNEUROSCI.23-28-09328.2003
10.1002/cne.20202
10.1016/B978-0-12-374553-8.00024-1
10.1577/1548-8659(1989)118<0183:SAFDOT>2.3.CO;2
10.1007/BF00225659
10.31951/2658-3518-2020-A-4-795
10.1007/BF00221767
10.1093/chemse/bjp042
10.1002/jemt.20487
10.1016/j.aquatox.2016.12.012
10.1080/15222055.2012.751942
10.1093/acprof:osobl/9780199583096.003.0018
10.1002/jemt.1070230104
10.15447/sfews.2016v14iss2art6
10.1292/jvms.15-0564
10.1242/jeb.157.1.1
10.1093/chemse/bjr095
10.1007/BF00657647
10.1134/S0032945217010088
10.1016/j.fsi.2005.01.002
10.1016/j.fsi.2005.01.012
10.1016/j.cub.2016.11.036
10.1371/journal.pone.0072271
10.1016/0301-0082(90)90004-Z
10.1002/jmor.10661
10.1073/pnas.1900083116
10.1577/1548-8446(2007)32[270:TCOPFI]2.0.CO;2
10.1002/9781118794739.ch2
10.1016/S0896-6273(00)80802-8
10.1038/ncomms6205
10.1016/j.scitotenv.2020.138333
10.1007/BF01313099
10.1111/j.1748-1716.1983.tb07203.x
10.1016/j.aquatox.2006.11.006
10.1016/j.aquatox.2009.09.019
10.1111/jfb.13775
10.1159/000113382
10.1016/j.cub.2017.04.014
10.1038/nn.4314
10.1007/978-94-011-2332-7_2
10.1016/S1546-5098(06)25001-5
10.1007/s003590050025",,,,,,False
7,10.1007/s00359-021-01497-z,https://www.semanticscholar.org/paper/37719ba1b56d399e3568d3e82773908d48a4c650,"Correction to: Einstein, von Frisch and the honeybee: a historical letter comes to light",,False,"Journal of comparative physiology. A, Neuroethology, sensory, neural, and behavioral physiology",False
8,"10.1007/s00359-021-01496-0
10.1007/BF00299270
10.1007/s00114-017-1531-z
10.1016/S0042-6989(96)00195-2
10.1146/annurev.ento.46.1.471
10.3389/fpls.2015.00362
10.1073/pnas.1006299107
10.1007/s11829-007-9001-8
10.1007/BF00199332
10.1007/s00265-003-0726-9
10.1016/S0003-3472(85)80009-9
10.1007/s00359-008-0335-1
10.1007/s00359-016-1107-y
10.1242/jeb.120808
10.1007/s003590050238
10.1007/BF00227381
10.1007/s003590050044
10.1007/s00441-004-0883-9
10.1242/jeb.203.21.3289
10.1007/s00359-014-0915-1
10.1016/j.cois.2015.09.005
10.1007/BF00694179
10.1007/BF00695355
10.1111/j.1365-2435.2007.01329.x
10.1007/s00114-009-0627-5
10.3390/insects10120418
10.2307/2258569
10.1146/annurev.ento.42.1.147
10.1093/acprof:oso/9780199581139.001.0001
10.1016/0042-6989(94)90164-3
10.1098/rstb.1995.0017
10.1007/s00359-014-0904-4
10.1016/j.jinsphys.2019.02.006
10.1007/s00359-003-0466-3
10.1007/BF00190398
10.3389/fevo.2015.00125
10.1007/s00359-012-0747-9
10.1111/brv.12230
10.1007/s00114-004-0537-5
10.1007/BF00299837
10.1007/s00359-007-0291-1
10.1242/jeb.031484
10.1007/s00359-009-0432-9
10.1242/jeb.00570
10.1007/s00359-014-0886-2
10.1007/BF00610583
10.1371/journal.pone.0057702
10.1016/S0042-6989(00)00288-1
10.1242/jeb.014571",,,,,,False
9,10.1007/s00359-021-01498-y,https://www.semanticscholar.org/paper/1025c87ba398c248c10763f7f20fe6dc8c4a70c1,In-air hearing in Hawaiian monk seals: implications for understanding the auditory biology of Monachinae seals,"The auditory biology of Monachinae seals is poorly understood. Limited audiometric data and certain anatomical features suggest that these seals may have reduced sensitivity to airborne sounds compared to related species. Here, we describe the in-air hearing abilities of a Hawaiian monk seal (Neomonachus schauinslandi) trained to participate in a psychophysical paradigm. We report absolute (unmasked) thresholds for narrowband signals measured in quiet conditions across the range of hearing and masked thresholds measured in the presence of octave-band noise at two frequencies. The behavioral audiogram indicates a functional hearing range from 0.1 to 33 kHz and poor sensitivity, with detection thresholds above 40 dB re 20 µPa. Critical ratio measurements are elevated compared to those of other seals. The apparently reduced terrestrial hearing ability of this individual—considered with available auditory data for a northern elephant seal (Mirounga angustirostris)—suggests that hearing in Monachinae seals differs from that of the highly sensitive Phocinae seals. Exploration of phylogenetic relationships and anatomical traits support this claim. This work advances understanding of the evolution of hearing in amphibious marine mammals and provides updated information that can be used for management and conservation of endangered Hawaiian monk seals. Supplementary Information The online version contains supplementary material available at 10.1007/s00359-021-01498-y.",False,"Journal of comparative physiology. A, Neuroethology, sensory, neural, and behavioral physiology",False
