,doi,url,title,abstract,is_open_access,journal_name,is_biomimicry
0,10.1016/j.jbiomech.2020.109967,https://www.semanticscholar.org/paper/e2bceaad40dff71c0901dcbc97d6afea172c3363,Two- and three-dimensional de-drifting algorithms for fiducially marked image stacks.,"Traction force microscopy has been established as the accepted method for evaluating cell-induced mechanical stresses to their microenvironments, typically using two-dimensional (2D) elastic, synthetic gel-substrates. As cells naturally experience 3D environments in vivo, traction microscopy has been adapted to 3D gels; cells can be tracked over time in 3D. Microscopy images acquired in several fields-of-view e.g. in a time series, may experience drift, which can produce artefactual results that may appear valid and lead to flawed analysis. Hence, we have developed an algorithm for 2D/3D de-drifting of cell-images on 3D gels with fiducial markers (beads) as anchor points. Both lateral and vertical de-drifting are performed using gel-internalized beads, as those used in traction microscopy experiments; this eliminates need for immobilizing beads under the gel for de-drifting, and reduces experiment time. We introduce simulations of initially grid-ordered dots (beads) that are radially displaced to experimentally observed distances, while also applying additive drift. This facilitates testing and demonstration of the de-drifting procedures in 2D/3D. We demonstrate the importance of applying de-drifting using both computer-simulated drifts and experimentally observed drifts in confocal microscopy images. We show that our de-drifting algorithm can remove lateral and/or vertical drift revealing even small, underlying signals. The 2D/3D de-drifting algorithm, crucial for accurate identification of cell-induced marker-displacement, as well as the bead simulations, will shorten traction microscopy experiments and facilitate optimization of the experimental protocols.",False,Journal of biomechanics,False
1,10.1016/j.jbiomech.2020.109960,https://www.semanticscholar.org/paper/7541577394f8b1d6eab2ef1f703284bbd67aa987,Multi-segment foot model reveals distal joint kinematic differences between habitual heel-toe walking and non-habitual toe walking.,"Toe walking is observed in pathological populations including cerebral palsy, stroke, and autism spectrum disorder. To understand pathological toe walking, previous studies have analyzed non-habitual toe walking. These studies found sagittal plane deviations between heel-toe and toe walking at the hip, knee, and ankle. Further investigation is merited as toe walking may involve altered biomechanics at more distal joints, such as the midtarsal joint. The purpose of this study was to examine biomechanical differences between rearfoot strike walking (RFSW) and non-rearfoot strike walking (NRFSW) in the midfoot and ankle. We hypothesized that during NRFSW, midtarsal kinematics would diverge from those during RFSW in all three cardinal planes and ankle kinematics would display increased supination. Twenty-four healthy females walked overground with both walking patterns. Motion capture, electromyography (EMG), and force plate data were collected. A validated multi-segment foot model was used with mean difference waveform analyses to compare walking conditions during stance. Significantly different kinematics were found in all three planes for the midtarsal and ankle joint during NRFSW. The NRFSW midtarsal joint exhibited increased plantarflexion, eversion, and adduction with the largest differences occurring at initial contact and in the sagittal plane. The NRFSW ankle exhibited increased supination at initial contact and during early stance. These findings indicate that toe walking alters both distal and proximal foot joint kinematics in multiple planes. This may further the understanding of altered biomechanics during toe walking while providing a basis for future analyses of pathological gait.",False,Journal of biomechanics,False
2,10.1016/j.jbiomech.2020.109979,https://www.semanticscholar.org/paper/9b4553a704ffe2ad32e55d2c2f9c9bd5ec25e7e1,A comparison of variability and gait dynamics in spatiotemporal variables between different self-paced treadmill control modes.,"This study investigates the effects of treadmill control algorithms on spatiotemporal variables when walking on a self-paced (SP) treadmill. Ten healthy subjects walked at their preferred walking speed for 15 min under three different treadmill control modes. Stride time, stride length, and stride speed were measured using an inertial measurement unit. The mean, coefficient of variance, Poincaré descriptors, and gait dynamics were calculated for each parameter. The mean values of stride length and stride speed were significantly increased when the treadmill had a quick response speed to the user's walking behavior. The long-term variability of stride length and stride speed was significantly affected by the treadmill control algorithms. A reduced strength of long-range correlations of stride time and stride speed was found when walking on the SP treadmill with suppressed treadmill accelerations and small velocity variations. We suggest that the suppression of treadmill acceleration provides more adaptability and less constraint to the user during SP treadmill walking. Although further research is required, the present work provides a basis for interpreting the influence of treadmill control algorithms on human gait.",False,Journal of biomechanics,False
3,10.1016/j.jbiomech.2020.109956,https://www.semanticscholar.org/paper/4016884d48da91edc88e88d847e41be3dedc77d3,"Mechanics of human vocal folds layers during finite strains in tension, compression and shear.","During phonation, human vocal fold tissues are subjected to combined tension, compression and shear loading modes from small to large finite strains. Their mechanical behaviour is however still not well understood. Herein, we complete the existing mechanical database of these soft tissues, by characterising, for the first time, the cyclic and finite strains behaviour of the lamina propria and vocalis layers under these loading modes. To minimise the inter or intra-individual variability, particular attention was paid to subject each tissue sample successively to the three loadings. A non-linear mechanical behaviour is observed for all loading modes: a J-shape strain stiffening in longitudinal tension and transverse compression, albeit far less pronounced in shear, stress accommodation and stress hysteresis whatever the loading mode. In addition, recorded stress levels during longitudinal tension are much higher for the lamina propria than for the vocalis. Conversely, the responses of the lamina propria and the vocalis in transverse compression as well as transverse and longitudinal shears are of the same orders of magnitude. We also highlight the strain rate sensitivity of the tissues, as well as their anisotropic properties.",False,Journal of biomechanics,False
4,10.1016/j.jbiomech.2020.109975,https://www.semanticscholar.org/paper/4e4ad6d57c49a1d1a9529068d40437f707604a11,Biomechanical function requirements of the wrist. Circumduction versus flexion/abduction range of motion.,"The biomechanical function of the wrist is widely assessed by measuring the range of motion (RoM) in two separate orthogonal planes: flexion-extension (FE) and radioulnar deviation (RUD). However, the two motions are coupled. The aim of this study is to compare wrist circumduction with FE and RUD RoM in terms of representativeness of the kinematic requirements for performing activities of daily living (ADL). To this end, the wrist motion of healthy participants was measured while performing maximum RoM in FE and in RUD, circumduction, and thirty-two representative ADL. Active and functional RoM (ARoM and FRoM) were computed in each plane, the evolving circumduction curves were adjusted to ellipses, and intensity maps representing the frequency of the coupling angles in ADL were plotted, both per ADL and globally for both hands. Ellipses representing different percentages of coupling angles in ADL were also plotted. Wrist circumduction fits the coupling angles measured in ADL better than ARoM or FRoM. As a novelty, quantitative data for both circumduction and the coupling angles required in ADL are provided, shedding light on the real biomechanical function requirements of the wrist. Results might be used to quantify mobility reduction and its impact on the performance of ADL, globally and per ADL, to enhance rehabilitation strategies, as well as in clinical decision-making, robotics, and prostheses.",False,Journal of biomechanics,False
5,10.1016/j.jbiomech.2020.109983,https://www.semanticscholar.org/paper/e26aae45d2cd3c9fbbbddfb01c3cbc65f15a5188,Repeatability of skin-markers based kinematic measures from a multi-segment foot model in walking and running.,"Skin-markers based multi-segment models are growing in popularity to assess foot joint kinematics in different motor tasks. However, scarce is the current knowledge of the effect of high-energy motor tasks, such as running, on the repeatability of these measurements. This study aimed at assessing and comparing the inter-trial, inter-session, and inter-examiner repeatability of skin-markers based foot kinematic measures in walking and running in healthy adults. The repeatability of 24 kinematic measures from an established multi-segment foot model were assessed in two volunteers during multiple barefoot walking and running trials by four examiners in three sessions. Statistical Parametric Mapping (1D-SPM) analysis was performed to assess the degree of shape-similarity between patterns of kinematic measurements. The average inter-trial variability across measurements (deg) was 1.0 ± 0.3 and 0.8 ± 0.3, the inter-session was 3.9 ± 1.4 and 4.4 ± 1.5, and the inter-examiner was 5.4 ± 2.3 and 5.7 ± 2.2, respectively in walking and running. Inter-session variability was generally similar between the two motor tasks, but significantly larger in running for two kinematic measures (p < 0.01). Inter-examiner variability was generally larger than inter-trial and inter-session variability. While no significant differences in frame-by-frame offset variability was detected in foot kinematics between walking and running, 1D-SPM revealed that the shape of kinematic measurements was significantly affected by the motor task, with running being less repeatable than walking. Although confirmation on a larger population and with different kinematic protocols should be sought, attention should be paid in the interpretation of skin-markers based kinematics in running across sessions or involving multiple examiners.",False,Journal of biomechanics,False
6,10.1016/j.jbiomech.2020.109974,https://www.semanticscholar.org/paper/d4d38e3999dbf065500750cc8aaae911399ca819,Morphological and hemodynamic changes of sciatic nerves and their vasa nervorum during circular compression and relaxation.,"The main aim of this study was to evaluate the biomechanical and hemodynamic responses of vasa nervorum under transverse circular compression. In situ compress-and-hold experiments were performed on the sciatic nerves of healthy and diabetic rats, and the blood flow within the vasa nervorum was observed using Doppler-optical coherence tomography. A new technique was developed to obtain the time-course of the cross sectional area and the morphology of the vasa nervorum from the tomographic images. A quasi-linear viscoelastic model was used to investigate the overall biomechanical properties of the nerves, and a two-dimensional three-layered finite element model was constructed to analyze the distribution of stress and the morphological changes during the compression-relaxation process. The results showed that the lumenal area of vasa nervorum was reduced in the compression stage, especially for the diabetic nerves. The reduction was greater than 70% when the reduction of the nerve diameter was only 10%. The quasi-linear viscoelastic model showed that normal nerves were more elastic but less viscous than the diabetic nerves. The finite element analyses demonstrated that perineurium could sustain more stress than other layers, while epineurium served as a cushion to protect vasa nervora. In addition, there were regions within epineurium with less stress, so that vasa nervora in these saddle regions were less deformed. The vasa nervorum in diabetic rats was more prone to compression and reduction of blood flow than that of the normal rats. The histological studies supported the simulation results.",False,Journal of biomechanics,False
7,10.1016/j.jbiomech.2020.109969,https://www.semanticscholar.org/paper/671cd57ad5b5bebd6669cb273b8cd52bcb34b1d5,Analysis of head acceleration events in collegiate-level American football: A combination of qualitative video analysis and in-vivo head kinematic measurement.,"The contact nature of American football has made head acceleration exposure a concern. We aimed to quantify the head kinematics associated with direct helmet contact and inertial head loading events in collegiate-level American football. A cohort of collegiate-level players were equipped with instrumented mouthguards synchronised with time-stamped multiple camera-view video footage of matches and practice. Video-verified contact events were identified as direct helmet contact or inertial head loading events and categorised as blocking, blocked, tackling, tackled or ground contact. Linear mixed-effects models were utilised to compare peak head kinematics between contact event categories. The timestamp-based cross-verification of the video analysis and instrumented mouthguard approach resulted in 200 and 328 direct helmet contact and inertial head loading cases, respectively. Median linear acceleration, angular acceleration and angular velocity for inertial head loading cases was greater than direct helmet contact events by 8% (p = 0.007), 55% (p < 0.001) and 4% (p = 0.007), respectively. Median head kinematics for all contact event categories appeared similar with no pairwise comparison resulting in statistical significance (p > 0.05). The study highlights the potential of combining qualitative video analysis with in-vivo head kinematics measurements. The findings suggest that a number of direct helmet contact events sustained in American football are of lower magnitude to what is sustained during regular play (i.e. from inertial head loading). Additionally, the findings illustrate the importance of including all contact events, including direct helmet contact and inertial head loading cases, when assessing head acceleration exposure and player load during a season of American football.",False,Journal of biomechanics,False
8,10.1016/j.jbiomech.2020.109961,https://www.semanticscholar.org/paper/c3718b94be164a00c621ed2721a631c441151bbc,Efficiency of skeletal muscle decellularization methods and their effects on the extracellular matrix.,"Extracellular matrix (ECM) is widely considered to be integral to the function of skeletal muscle, providing mechanical support, transmitting force, and contributing to passive stiffness. Many functions and dysfunctions attributed to ECM are thought to stem from its mechanical properties, yet there are few data describing the mechanics of intact ECM. Such measurements require isolating intact ECM from the muscle cells it surrounds. The objectives of this study were to quantify the efficiency of three techniques for this purpose: Triton, Triton with sodium dodecyl sulfate, and latrunculin B; and to determine their impact on properties of the remaining ECM. Efficiency was quantified by DNA content and evaluation of western blot intensities for myosin and actin. The properties of ECM were quantified by collagen content and uniaxial tensile testing. We found that latrunculin B was the most efficient method for removing skeletal muscle cells, reducing DNA content to less than 10% of that seen in control muscles, and substantially reducing the myosin and actin to 15% and 23%, respectively; these changes were larger than for the competing methods. Collagen content after decellularization was not significantly different from control muscles for all methods. Only the stiffness of the muscles decellularized with latrunculin B differed significantly from control, having a Young's modulus reduced by 47% compared to the other methods at matched stresses. Our results suggest that latrunculin B is the most efficient method for decellularizing skeletal muscle and that the remaining ECM accounts for approximately half of the stiffness in passive muscle.",False,Journal of biomechanics,False
9,10.1016/j.jbiomech.2020.109945,https://www.semanticscholar.org/paper/cff4ca698fa6ebe284d82c026be79b519ceb1d6e,Stenting as porous media in anatomically accurate geometries. A comparison of models and spatial heterogeneity.,"Modelling intracranial aneurysm blood flow after flow diverter treatment has proven to be of great scientific and clinical interest. One of the reasons for not having CFD as an everyday clinical tool yet is the time required to set-up such simulations plus the required computational time. The speed-up of these simulations can have a considerable impact during treatment planning and device selection. Modelling flow diverters as a porous medium (PM) can considerably improve the computational time. Many models have been presented in literature, but quantitative comparisons between models are scarce. In this study, the untreated case, the explicit definition of the flow diverter wires as no-slip boundary condition and five different porous medium models were chosen for comparison, and evaluated on intracranial aneurysm of 14 patients with different shapes, sizes, and locations. CFD simulations were made using finite volume method on steady flow conditions. Velocities, kinetic energy, wall shear stress, and computational time were assessed for each model. Then, all models are compared against the no-slip boundary condition using non parametric Kolmogorov-Smirnov test. The model with least performance showed a mean K-S statistic of 0.31 and deviance of 0.2, while the model with best values always gave K-S statistics below 0.2. Kinetic energy between PM models varied between an over estimation of 218.3% and an under estimation of 73.06%. Also, speedups were between 4.75x and 5.3x (stdev: 0.38x and 0.15x) when using PM models. Flow diverters can be simulated with PM with a good agreement to standard CFD simulations were FD wires are represented with no-slip boundary condition in less than a quarter of the time. Best results were obtained on PM models based on geometrical properties, in particular, when using a heterogeneous medium based on equations for flat rhomboidal wire frames.",True,Journal of biomechanics,False
