,doi,url,title,abstract,is_open_access,journal_name,is_biomimicry
0,10.1016/j.jbiomech.2021.110610,https://www.semanticscholar.org/paper/7280834aaf1e14d6310ef0c71c941150182e8f67,Frontal plane roll-over analysis of prosthetic feet.,"In prosthetic walking mediolateral balance is compromised due to the lack of active ankle control, by moments of force, in the prosthetic limb. Active control is reduced to the hip strategy, and passive mechanical stability depends on the curvature of the prosthetic foot under load. Mediolateral roll-over curvatures of prosthetic feet are largely unknown. In this study we determined the mediolateral roll-over characteristics of various prosthetic feet and foot-shoe combinations. Characteristics were determined by means of an inverted pendulum-like apparatus. The relationship between the centre of pressure (CoP) and the shank angle was measured and converted to roll-over shape and effective radius of curvature. Further, hysteresis (i.e., lagging in CoP displacement due to material compliance or slip) at vertical shank angle was determined from the hysteresis curve. Passive mechanical stability varied widely, though all measured foot-shoe combinations were relatively compliant. Mediolateral motion of the CoP ranged between 4 mm and 40 mm, thereby remaining well within each foot's physical width. Derived roll-over radii of curvature are also small, with an average of 102 mm. Hysteresis ranges between 20% and 115% of total CoP displacement and becomes more pronounced when adding a shoe. This may be due to slipping of the foot core in its cosmetic cover, or the foot in the shoe. Slip may be disadvantageous for balance control by limiting mediolateral travel of the CoP. It may therefore be clinically relevant to eliminate mediolateral slip in prosthetic foot design.",False,Journal of biomechanics,False
1,10.1016/j.jbiomech.2021.110595,https://www.semanticscholar.org/paper/481764fd1a0c5212d928d0614b56082819a98374,The influence of bicycle lean on maximal power output during sprint cycling.,"Competitive cyclists typically sprint out of the saddle and alternately lean their bikes from side to side, away from the downstroke pedal. Yet, there is no direct evidence as to whether leaning the bicycle or conversely, attempting to minimize lean, affects maximal power output during sprint cycling. Here, we modified a cycling ergometer so that it can lean from side to side but can also be locked to prevent lean. This modified ergometer made it possible to compare maximal 1-s crank power during non-seated, sprint cycling under three different conditions: locked (no lean), ad libitum lean, and minimal lean. We found that leaning the ergometer ad libitum did not enhance maximal 1-s crank power compared to the locked condition. However, trying to minimize ergometer lean decreased maximal 1-s crank power by an average of 5% compared to leaning ad libitum. IMU-derived measures of ergometer lean provided evidence that subjects leaned the ergometer away from the downstroke pedal during the ad-lib condition, as in overground cycling. This finding suggests that our ergometer provides a suitable emulation of bicycle-lean dynamics. Overall, we find that leaning a cycle ergometer ad libitum does not enhance maximal power output, but conversely, trying to minimize lean impairs maximal power output.",False,Journal of biomechanics,False
2,10.1016/j.jbiomech.2021.110598,https://www.semanticscholar.org/paper/04c55274b1349d1e2f57c4494e259c06289a9514,Understanding the effect of window length and overlap for assessing sEMG in dynamic fatiguing contractions: A non-linear dimensionality reduction and clustering.,"The Short-Time Fourier transform (STFT) is a helpful tool to identify muscle fatigue with clinical and sports applications. However, the choice of STFT parameters may affect the estimation of myoelectrical manifestations of fatigue. Here, we determine the effect of window length and overlap selections on the frequency slope and the coefficient of variation from EMG spectrum features in fatiguing contractions. We also determine whether STFT parameters affect the relationship between frequency slopes and task failure. Eighty-eight healthy adult men performed one-leg heel-rise until exhaustion. A factorial design with a window length of 50, 100, 250, 500, and 1000 ms with 0, 25, 50, 75, and 90% of overlap was used. The frequency slope was non-linearly fitted as a task failure function, followed by a dimensionality reduction and clustering analysis. The STFT parameters elicited five patterns. A small window length produced a higher slope frequency for the peak frequency (p < 0.001). The contrary was found for the mean and median frequency (p < 0.001). A larger window length elicited a higher slope frequency for the mean and peak frequencies. The largest frequency slope and dispersion was found for a window length of 50 ms without overlap using peak frequency. A combination of 250 ms with 50% of overlap reduced the dispersion both for peak, median, and mean frequency, but decreased the slope frequency. Therefore, the selection of STFT parameters during dynamic contractions should be accompanied by a mechanical measure of the task failure, and its parameters should be adjusted according to the experiment's requirements.",False,Journal of biomechanics,False
3,10.1016/j.jbiomech.2021.110567,https://www.semanticscholar.org/paper/01e10f84028abc7af47b7dc99b6dc4d868709a39,"The role of scapholunate interosseous, dorsal intercarpal, and radiolunate ligaments in wrist biomechanics.","Rupture to wrist ligaments predisposes the joint to degenerative changes. Scapholunate interosseous ligament (SLIL) rupture, especially when compounded by dorsal intercarpal ligament (DIC) and long radiolunate ligament (LRL) disruption, can cause carpal bone kinematic abnormalities. It is essential to delineate the role of these ligaments and their constraints on wrist range-of-motion (ROM) and center of rotation (COR). Wrist ROM and COR location were determined in 9 specimens using a six degree-of-freedom robotic musculoskeletal simulator in 24 directions of wrist motion for four experimental conditions: intact, and after sequential sectioning of the SLIL, DIC, and LRL. Sectioning the SLIL alone did not change wrist ROM in any direction (p > 0.10), while sectioning the SLIL and both the DIC and LRL caused significant increases in radial deviation, radial-extension, and ulnar-flexion ROM (p < 0.05). The COR of the intact wrist was located between the proximal third and middle third of the capitate, depending on the direction of wrist motion. While SLIL sectioning alone did not affect the COR, subsequent DIC sectioning led to a distal shift of COR in motions involving ulnar-extension relative to the intact condition. Additional sectioning of the LRL caused a proximal shift of COR in motions involving radial-flexion. A proximal shift implies a more dominant role of the radiocarpal joint, while a distal shift of the COR implies an increased role for the midcarpal joint. Understanding the role of ligaments on overall wrist mechanics is critical to devising new treatment strategies to restore wrist function.",False,Journal of biomechanics,False
4,10.1016/j.jbiomech.2021.110600,https://www.semanticscholar.org/paper/bc7c4a60516a52d32d01d02a43de50090b36c01e,Fracture behavior of human cortical bone: Role of advanced glycation end-products and microstructural features.,"Diabetes is associated with increased fracture risk in human bone, especially in the elderly population. In the present study, we investigate how simulated advanced glycation end-products (AGEs) and materials heterogeneity affect crack growth trajectory in human cortical bone. We used a phase field fracture framework on 2D models of cortical microstructure created from human tibias to analyze crack propagation. The increased AGEs level results in a higher rate of crack formation. The simulations also indicate that the mismatch between the fracture properties (e.g., critical energy release rate) of osteons and interstitial tissue can alter the post-yielding behavior. The results show that if the critical energy release rate of cement lines is lower than that of osteons and the surrounding interstitial matrix, cracks can be arrested by cement lines. Additionally, activation of toughening mechanisms such as crack merging and branching depends on bone microstructural morphology (i.e., osteons geometrical parameters, canals, and lacunae porosities). In conclusion, the present findings suggest that materials heterogeneity of microstructural features and the crack-microstructure interactions can play important roles in bone fragility.",False,Journal of biomechanics,False
5,10.1016/j.jbiomech.2021.110552,https://www.semanticscholar.org/paper/64be43ffbf435461acb2d6d6f722136b7bc9a992,Real-time conversion of inertial measurement unit data to ankle joint angles using deep neural networks.,"Joint angle quantification from inertial measurement units (IMUs) is commonly performed using kinematic modelling, which depends on anatomical sensor placement and/or functional joint calibration; however, accurate three-dimensional joint motion measurement remains challenging to achieve. The aims of this study were firstly to employ deep neural networks to convert IMU data to ankle joint angles that are indistinguishable from those derived from motion capture-based inverse kinematics (IK) - the reference standard; and secondly, to validate the robustness of this approach across contrasting walking speeds in healthy individuals. Kinematics data were simultaneously calculated using IMUs and IK from 9 subjects during walking on a treadmill at 0.5 m/s, 1.0 m/s and 1.5 m/s. A generative adversarial network was trained using gait data at two of the walking speeds to predict ankle kinematics from IMU data alone for the third walking speed. There were significant differences between IK and IMU joint angle predictions for ankle eversion and internal rotation during walking at 0.5 m/s and 1.0 m/s (p < 0.001); however, no significant differences in joint angles were observed between the generative adversarial network prediction and IK at any speed or plane of joint motion (p < 0.05). The RMS difference in ankle joint kinematics between the generative adversarial network and IK for walking at 1.0 m/s was 3.8°, 2.1° and 3.5° for dorsiflexion, inversion and axial rotation, respectively. The modeling approach presented for real-time IMU to ankle joint angle conversion, which can be readily expanded to other joints, may provide enhanced IMU capability in applications such as telemedicine, remote monitoring and rehabilitation.",False,Journal of biomechanics,False
6,10.1016/j.jbiomech.2021.110542,https://www.semanticscholar.org/paper/25e9aaa9a46d42a7a246bd52902e08074f497ed2,Biomechanical properties of ascending aortic aneurysms: Quantification of inter- and intra-patient variability.,"This study investigates the biomechanical properties of ascending aortic aneurysms focusing on the inter-patient differences vs. the heterogeneity within a patient's aneurysm. Each specimen was tested on a biaxial testing device and the resulting stress-strain response was fitted to a four-parameter Fung constitutive model. We postulate that the inter-patient variability (differences between patients) blurs possible intra-patient variability (regional heterogeneity) and, thus, that both effects must be considered to shed light on the role of heterogeneity in aneurysm progression. We propose, demonstrate, and discuss two techniques to assess differences by, first, comparing conventional biomechanical properties and, second, the overall constitutive response. Results show that both inter- and intra-patient variability contribute to errors when using population averaged models to fit individual tissue behaviour. When inter-patient variability was accounted for and its effects excluded, intra-patient heterogeneity could be assessed, showing a wide degree of heterogeneity at the individual patient level. Furthermore, the right lateral region (from the patient's perspective) appeared different (stiffer) than the other regions. We posit that this heterogeneity could be a consequence of maladaptive remodelling due to altered loading conditions that hastens microstructural changes naturally occurring with age. Further validation of these results should be sought from a larger cohort study.",False,Journal of biomechanics,False
7,10.1016/j.jbiomech.2021.110594,https://www.semanticscholar.org/paper/36a5d77e1b6314e1ca36b5be919c689bdeaff44b,Influence of position and angulation of a voice prosthesis on the aerodynamics of the pseudo-glottis.,"The use of a tracheoesophageal valve, also known as voice prosthesis, is currently the most appealing solution for recovering the ability to speak in subjects who have undergone a total laryngectomy. The prosthesis allows the passage of air from the trachea to the esophagus, thereby promoting the flow-induced vibration of the subject's pharyngoesophageal segment. In turn, the pharyngoesophageal segment modulates the air flow from the lungs into the subject's vocal tract, acting as an alternative source of acoustic energy to generate voice. The vibration of the pharyngoesophageal segment will likely depend on the aerodynamic forces acting on its wall, which will be defined by the flow characteristics downstream from the valve's outlet. Previous works have investigated the pressure drop across different prosthesis designs with both in-vitro and in-vivo experiments. Nevertheless, the aerodynamic aspects of the flow in the tracheoesophageal region have only been investigated experimentally in an idealized geometry. This work investigates the influence of the prosthesis position on the aerodynamic behavior of the pharyngoesophageal segment in terms of wall pressure distribution and characteristics of the velocity field. The investigations were carried out with a static model of the tracheoesophageal region based on the finite volume method and a Reynolds-averaged Navier-Stokes solver. The geometry of the system was based on computed tomography images obtained from laryngectomized subjects during phonation at different voice registers and included the geometry of a commercially available voice prosthesis. The results suggest that the position and angulation of the voice prosthesis have a minor influence on the pressure loss along the tracheoesophageal segment and on the pressure distribution on the pharyngoesophageal segment's wall.",False,Journal of biomechanics,False
8,10.1016/j.jbiomech.2021.110564,https://www.semanticscholar.org/paper/bbb8587895d21b4ebd0b722f9b4ea82d1e9fc525,Functional assistance for stress distribution in cell culture membrane under periodically stretching.,"Dynamic cell cultures simulate the in vivo cell environment for a regular loading system with curtain strains. However, it is difficult to obtain strains that are suitable for cells without conducting multiple trials. This study develops a device that increases the strain gradient by changing the tensile section, in order to determine the effect of various cyclic strains on cultured human keratinocytes (HK) cells. This device is used to determine the effect of 3% and 5% cyclic strain and shear strain on cell proliferation and arrangement at 1 Hz. The results show that compared with static and 3% strain, a 5% cyclic strain better inhibits the proliferation of HK cells. Compared to the initial cell attachment when there is no specific directionality, the cells are aligned in the vertical stretching direction after cyclic stretching. This equipment increases the efficiency of the experiment and more intuitively maps the cell behavior and shape to the strain field and the response to the shear strain.",False,Journal of biomechanics,False
9,10.1016/j.jbiomech.2021.110585,https://www.semanticscholar.org/paper/1a0566b3ac6e8e96eee4a4bb1e3052e4181d5e6f,A heuristic model-based approach for compensating wind effects in ski jumping.,"Wind influences the jump length in ski jumping, which raises questions about the fairness. To counteract the wind problem, the International Ski Federation has introduced a wind compensation system in 2009: time-averaged wind velocity components tangential to the landing slope are obtained from several sites along the landing slope, and these data are used in a linear statistical model for estimating the jump length effect of wind. This is considered in the total score of the ski jump. However, it has been shown that the jump length effect estimates can be inaccurate and misleading. The present article introduces an alternative mathematical wind compensation approach that is based on an accurate mechanistic model of the flight phase. This estimates the jump length effect as difference between the jump length of the real ski jump at the given wind condition and the computed jump length of the simulated ski jump at calm wind. Inputs for the computer simulation are the initial flight velocity and aerodynamic coefficients of the real ski jump that can be obtained from kinematic and wind velocity data collected during the flight. The initial flight velocity is readily available from the kinematic data and inverse dynamics can be used to compute the aerodynamic coefficients. The accuracy of the estimated jump length effect of the mechanistic model-based approach depends only on the measurement errors in the kinematic and wind velocity data, but not on inaccuracies of an approach that is based on a linear statistical model.",False,Journal of biomechanics,False
