,doi,url,title,abstract,is_open_access,journal_name,is_biomimicry
0,10.1016/j.cell.2019.10.016,https://www.semanticscholar.org/paper/1ac02c12036f0df5627330b3b65fafec71b002fb,"Plugging in to Human Memory: Advantages, Challenges, and Insights from Human Single-Neuron Recordings","We describe single-neuron recordings in the human hippocampal formation, performed in epileptic patients for clinical reasons, and highlight their advantages, challenges, and limitations compared with non-invasive recordings in humans and invasive recordings in animals. We propose a unified framework to explain different findings—responses to novel stimuli, spatial locations, and specific concepts—linking the rodent and human literature regarding the function of the hippocampal formation. Moreover, we propose a model of how memories are encoded in this area, suggesting that the context-independent, invariant coding by concept cells may provide a uniquely human neural mechanism underlying memory representations.",True,Cell,False
1,10.1016/j.cell.2019.10.023,https://www.semanticscholar.org/paper/cff044903621b1736408624281fcffb5b1dd56f4,Dynamic Modeling of a 100-Million-Atom Organelle at the Source of Life,"In this issue of Cell, Singharoy et al. present a rate kinetic model for the chromatophore of photosynthetic purple bacteria generated from molecular dynamics simulations. It shows that the chromatophore's architecture is optimized for producing bioenergy under low light typical of the natural bacterial habitat while minimizing photodamage under stress conditions.",True,Cell,False
2,10.1016/j.cell.2019.10.022,https://www.semanticscholar.org/paper/81164e24feb15ad7b9daa167e0914c8d66100093,Close to the Bone: Tissue-Specific Checkpoint Immunotherapy Evasion,"Primary or secondary resistance to immune checkpoint therapy is often analyzed in primary tumors rather than metastases. In this issue of Cell, Jiao et al. show that the site of metastatic diffusion matters and bones empower a particularly hostile environment.",True,Cell,False
3,10.1016/j.cell.2019.10.024,https://www.semanticscholar.org/paper/51baecc0a869760d21f8d62cd059eca55c87e941,Multisystem Toxicity in Cancer: Lessons from NASA’s Countermeasures Program,"Astronauts and cancer patients are subject to similar multisystem physiological toxicities. Over the past sixty years, NASA developed a state-of-the-art countermeasures program (CMP) to characterize and mitigate the physiological consequences of spaceflight. Here, we propose a NASA-modeled CMP to elucidate and abrogate physiological toxicities in patients with cancer.",True,Cell,False
4,10.1016/j.cell.2019.10.015,https://www.semanticscholar.org/paper/26b46b951c76752784409f6c6680dcb3b8bdd1b9,Long-Term Culture Captures Injury-Repair Cycles of Colonic Stem Cells,"Summary The colonic epithelium can undergo multiple rounds of damage and repair, often in response to excessive inflammation. The responsive stem cell that mediates this process is unclear, in part because of a lack of in vitro models that recapitulate key epithelial changes that occur in vivo during damage and repair. Here, we identify a Hopx+ colitis-associated regenerative stem cell (CARSC) population that functionally contributes to mucosal repair in mouse models of colitis. Hopx+ CARSCs, enriched for fetal-like markers, transiently arose from hypertrophic crypts known to facilitate regeneration. Importantly, we established a long-term, self-organizing two-dimensional (2D) epithelial monolayer system to model the regenerative properties and responses of Hopx+ CARSCs. This system can reenact the “homeostasis-injury-regeneration” cycles of epithelial alterations that occur in vivo. Using this system, we found that hypoxia and endoplasmic reticulum stress, insults commonly present in inflammatory bowel diseases, mediated the cyclic switch of cellular status in this process.",True,Cell,False
5,10.1016/j.cell.2019.10.036,https://www.semanticscholar.org/paper/0c2839938c6b6e050e744728c8c67578e5409563,Cryo-EM Structure of the Human FLCN-FNIP2-Rag-Ragulator Complex,"mTORC1 controls anabolic and catabolic processes in response to nutrients through the Rag GTPase heterodimer, which is regulated by multiple upstream protein complexes. One such regulator, FLCN-FNIP2, is a GTPase activating protein (GAP) for RagC/D, but despite its important role, how it activates the Rag GTPase heterodimer remains unknown. We used cryo-EM to determine the structure of FLCN-FNIP2 in a complex with the Rag GTPases and Ragulator. FLCN-FNIP2 adopts an extended conformation with two pairs of heterodimerized domains. The Longin domains heterodimerize and contact both nucleotide binding domains of the Rag heterodimer, while the DENN domains interact at the distal end of the structure. Biochemical analyses reveal a conserved arginine on FLCN as the catalytic arginine finger and lead us to interpret our structure as an on-pathway intermediate. These data reveal features of a GAP-GTPase interaction and the structure of a critical component of the nutrient-sensing mTORC1 pathway.",False,Cell,False
6,10.1016/j.cell.2019.10.004,https://www.semanticscholar.org/paper/b7b455bc0fb9fbb533ce79c0db432c488ce860f5,Uganda Genome Resource Enables Insights into Population History and Genomic Discovery in Africa,"Genomic studies in African populations provide unique opportunities to understand disease etiology, human diversity, and population history. In the largest study of its kind, comprising genome-wide data from 6,400 individuals and whole-genome sequences from 1,978 individuals from rural Uganda, we find evidence of geographically correlated fine-scale population substructure. Historically, the ancestry of modern Ugandans was best represented by a mixture of ancient East African pastoralists. We demonstrate the value of the largest sequence panel from Africa to date as an imputation resource. Examining 34 cardiometabolic traits, we show systematic differences in trait heritability between European and African populations, probably reflecting the differential impact of genes and environment. In a multi-trait pan-African GWAS of up to 14,126 individuals, we identify novel loci associated with anthropometric, hematological, lipid, and glycemic traits. We find that several functionally important signals are driven by Africa-specific variants, highlighting the value of studying diverse populations across the region.",True,Cell,False
7,10.1016/j.cell.2019.10.007,https://www.semanticscholar.org/paper/bac20b777cb57af5cb5cd0c141170b406233df26,Integrated Proteogenomic Characterization of Clear Cell Renal Cell Carcinoma,"SUMMARY To elucidate the deregulated functional modules that drive clear cell renal cell carcinoma (ccRCC), we performed comprehensive genomic, epigenomic, transcriptomic, proteomic, and phosphoproteomic characterization of treatment-naive ccRCC and paired normal adjacent tissue samples. Genomic analyses identified a distinct molecular subgroup associated with genomic instability. Integration of proteogenomic measurements uniquely identified protein dysregulation of cellular mechanisms impacted by genomic alterations, including oxidative phosphorylation-related metabolism, protein translation processes, and phospho-signaling modules. To assess the degree of immune infiltration in individual tumors, we identified microenvironment cell signatures that delineated four immune-based ccRCC subtypes characterized by distinct cellular pathways. This study reports a large-scale proteogenomic analysis of ccRCC to discern the functional impact of genomic alterations and provides evidence for rational treatment selection stemming from ccRCC pathobiology.",True,Cell,False
8,10.1016/j.cell.2019.10.009,https://www.semanticscholar.org/paper/6bd3822ad86f3735363af8b5f7151f5609d1a128,Active and Repressed Chromatin Domains Exhibit Distinct Nucleosome Segregation during DNA Replication,"Chromatin domains and their associated structures must be faithfully inherited through cellular division to maintain cellular identity. However, accessing the localized strategies preserving chromatin domain inheritance, specifically the transfer of parental, pre-existing nucleosomes with their associated post-translational modifications (PTMs) during DNA replication, is challenging in living cells. We devised an inducible, proximity-dependent labeling system to irreversibly mark replication-dependent H3.1 and H3.2 histone-containing nucleosomes at desired loci in mouse embryonic stem cells so that their fate after DNA replication could be followed. Strikingly, repressed chromatin domains are preserved through local re-deposition of parental nucleosomes. In contrast, nucleosomes decorating active chromatin domains do not exhibit such preservation. Notably, altering cell fate leads to an adjustment of the positional inheritance of parental nucleosomes that reflects the corresponding changes in chromatin structure. These findings point to important mechanisms that contribute to parental nucleosome segregation to preserve cellular identity.",True,Cell,False
9,10.1016/j.cell.2019.10.006,https://www.semanticscholar.org/paper/298f5ff89c773daa2e2991093725ac763805196b,Mechanosensation of Tight Junctions Depends on ZO-1 Phase Separation and Flow,"Cell-cell junctions respond to mechanical forces by changing their organization and function. To gain insight into the mechanochemical basis underlying junction mechanosensitivity, we analyzed tight junction (TJ) formation between the enveloping cell layer (EVL) and the yolk syncytial layer (YSL) in the gastrulating zebrafish embryo. We found that the accumulation of Zonula Occludens-1 (ZO-1) at TJs closely scales with tension of the adjacent actomyosin network, revealing that these junctions are mechanosensitive. Actomyosin tension triggers ZO-1 junctional accumulation by driving retrograde actomyosin flow within the YSL, which transports non-junctional ZO-1 clusters toward the TJ. Non-junctional ZO-1 clusters form by phase separation, and direct actin binding of ZO-1 is required for stable incorporation of retrogradely flowing ZO-1 clusters into TJs. If the formation and/or junctional incorporation of ZO-1 clusters is impaired, then TJs lose their mechanosensitivity, and consequently, EVL-YSL movement is delayed. Thus, phase separation and flow of non-junctional ZO-1 confer mechanosensitivity to TJs.",True,Cell,False
