,doi,url,title,abstract,is_open_access,journal_name,is_biomimicry
0,10.1016/j.jsb.2011.11.024,https://www.semanticscholar.org/paper/6a6dbb4cea9fc52ae4994dc0421e4412ab66cfbc,Correlation of the amino-acid sequence and the 3D structure of the functional domain of EmaA from Aggregatibacter actinomycetemcomitans.,"Adhesion to collagen is an important virulence determinant for the periodontal pathogen Aggregatibacter actinomycetemcomitans. Binding to collagen is mediated by the extracellular-matrix protein adhesin-A (EmaA). EmaA is a homotrimeric autotransporter protein that forms flexible antenna-like appendages on the bacterium surface. An ellipsoidal structure at the distal end of the appendage, composed of three subdomains, contains the functional domain of the molecule. A correlation between amino-acid sequence and subdomain structure (SI and SII) was proposed based on an analysis of the volume/molecular weight ratio. EmaA from three mutant strains (deletions of amino-acids 70-206 and 70-386 and a substitution mutation G162S) has been studied by electron microscopy to test this hypothesis. 3D structures were analyzed using single-axis tilt tomography of negatively stained preparations of bacteria combined with subvolume averaging. Additionally, a large number of 2D images of the apical domain of the adhesins from the mutants were extracted from micrographs of the bacterial surface, aligned and classified. The combined data showed that amino-acids 70-206 localize to subdomain SI and 70-386 comprise subdomains SI and SII. Moreover, we showed that the substitution mutation G162S, which abolishes collagen binding activity, does not affect the overall structural integrity of the functional domain. However, the structure of subdomain SI in this mutant is slightly altered with respect to the wild-type strain. These data also have allowed us to interpret the architectural features of each subdomain of EmaA in more detail and to correlate the 3D structure of the functional domain of EmaA with the amino-acid sequence.",True,Journal of structural biology,False
1,10.1016/j.jsb.2011.11.023,https://www.semanticscholar.org/paper/61fdec180b33d3959fda6e7bf9ef29de1a7f573b,Modeling chondrocyte patterns by elliptical cluster processes.,"Superficial zone chondrocytes (CHs) of human joints are spatially organized in distinct horizontal patterns. Among other factors, the type of spatial CH organization within a given articular surface depends on whether the cartilage has been derived from an intact joint or the joint is affected by osteoarthritis (OA). Furthermore, specific variations of the type of spatial organization are associated with particular states of OA. This association may prove relevant for early disease recognition based on a quantitative structural characterization of CH patterns. Therefore, we present a point process model describing the distinct morphology of CH patterns within the articular surface of intact human cartilage. This reference model for intact CH organization can be seen as a first step towards a model-based statistical diagnostic tool. Model parameters are fitted to fluorescence microscopy data by a novel statistical methodology utilizing tools from cluster and principal component analysis. This way, the complex morphology of surface CH patters is represented by a relatively small number of model parameters. We validate the point process model by comparing biologically relevant structural characteristics between the fitted model and data derived from photomicrographs of the human articular surface using techniques from spatial statistics.",False,Journal of structural biology,False
2,10.1016/j.jsb.2011.11.022,https://www.semanticscholar.org/paper/23540da412d2c85e0979bd3a96a38f4a22a46246,Specific recognition of phosphorylated tail of H2AX by the tandem BRCT domains of MCPH1 revealed by complex structure.,"MCPH1 is especially important for linking chromatin remodeling to DNA damage response. It contains three BRCT (BRCA1-carboxyl terminal) domains. The N-terminal region directly binds with chromatin remodeling complex SWI-SNF, and the C-terminal BRCT2-BRCT3 domains (tandem BRCT domains) are involved in cellular DNA damage response. The MCPH1 gene associates with evolution of brain size, and its variation can cause primary microcephaly. In this study we solve the crystal structures of MCPH1 natural variant (A761) C-terminal tandem BRCT domains alone as well as in complex with γH2AX tail. Compared with other structures of tandem BRCT domains, the most significant differences lie in phosphopeptide binding pocket. Additionally, fluorescence polarization assays demonstrate that MCPH1 tandem BRCT domains show a binding selectivity on pSer +3 and prefer to bind phosphopeptide with free COOH-terminus. Taken together, our research provides new structural insights into BRCT-phosphopeptide recognition mechanism.",False,Journal of structural biology,False
3,10.1016/j.jsb.2011.11.020,https://www.semanticscholar.org/paper/c26ede2622be2c891dc03d9133f9a36c524f3c58,Nucleosomes stacked with aligned dyad axes are found in native compact chromatin in vitro.,"In this study, electron tomograms of plunge-frozen isolated chromatin in both open and compacted form were recorded. We have resolved individual nucleosomes in these tomograms in order to provide a 3D view of the arrangement of nucleosomes within chromatin fibers at different compaction states. With an optimized template matching procedure we obtained accurate positions and orientations of nucleosomes in open chromatin in ""low-salt"" conditions (5 mM NaCl). The mean value of the planar angle between three consecutive nucleosomes is 70°, and the mean center-to-center distance between consecutive nucleosomes is 22.3 nm. Since the template matching approach was not effective in crowded conditions, for nucleosome detection in compact fibers (40 mM NaCl and 1 mM MgCl(2)) we developed the nucleosome detection procedure based on the watershed algorithm, followed by sub-tomogram alignment, averaging, and classification by Principal Components Analysis. We find that in compact chromatin the nucleosomes are arranged with a predominant face-to-face stacking organization, which has not been previously shown for native isolated chromatin. Although the path of the DNA cannot be directly seen in compact conditions, it is evident that the nucleosomes stack with their dyad axis aligned in forming a ""double track"" conformation which is a consequence of DNA joining adjacent nucleosome stacks. Our data suggests that nucleosome stacking is an important mechanism for generating chromatin compaction in vivo.",False,Journal of structural biology,False
4,10.1016/j.jsb.2011.11.008,https://www.semanticscholar.org/paper/cdfa148473d81012f4e0e7ad791a96d8f9663a28,Analysis of the yeast nucleoporin Nup188 reveals a conserved S-like structure with similarity to karyopherins.,"Nuclear pore complexes (NPCs) embedded in the double nuclear membrane mediate the entire nucleocytoplasmic transport between the nucleus and cytoplasm. Each NPC is composed of about 30 different proteins (nucleoporins or Nups), which exist in multiple (8, 16 or 32) copies within the NPC scaffold. Recently, we have identified and characterized the large structural Nups, Nup188 and Nup192, from the thermophilic eukaryote Chaetomium thermophilum, which exhibited superior properties for biochemical and structural studies, when compared to their mesophilic orthologs. Here, we study the large structural Nups from the model organism yeast Saccharomyces cerevisiae. Our data show that yeast Nup188 like its thermophilic orthologue ctNup188 exhibits a twisted S-like structure, which flexibly binds the linker nucleoporin Nic96 via a short conserved α-helix motif. Using bioinformatic methods, we have generated a pseudo-atomic structural model of Nup188 and its related Nup192, which further strengthens the view that the large α-solenoid structural Nups are related to karyopherins.",False,Journal of structural biology,False
5,10.1016/j.jsb.2011.11.019,https://www.semanticscholar.org/paper/79d3404b78bcb7f5a5b2e8ee4836cd357b4e1c45,Tooth movements are guided by specific contact areas between the tooth root and the jaw bone: A dynamic 3D microCT study of the rat molar.,"Teeth sustain high loads over a lifetime and yet intact tooth failure is rare. The different structures of the tooth, jaw bone and the intervening soft periodontal ligament enable the tooth to endure repeated loading during mastication. Although mechanical and functional properties of the different components are thoroughly investigated, the manner in which the whole tooth functions under load is still enigmatic. A custom-made loading system inside a microCT scanner was used to directly visualize the root movements in relation to the jaw bone as the rat molar tooth was loaded. At low loads no contact was observed between the root surface and the bone, whereas at higher loads three specific contact areas between the root surface and the jaw bone were observed. These contact areas restrict tooth movement in the buccal-lingual direction, but enable the tooth to rock in a ""seesaw"" like manner in the distal-mesial direction. The contact areas appear to play a role in determining tooth motion and in turn define the manner in which the whole tooth moves when loaded. These observations are important for understanding basic structure-function relations of the tooth-PDL-bone system, and have direct implications for better understanding pathological and therapeutic processes in orthodontics, periodontics and jaw bone regeneration.",False,Journal of structural biology,False
6,10.1016/j.jsb.2011.11.007,https://www.semanticscholar.org/paper/b91b011ac7bd90035104168ed4d06aa166a1269a,Nuclear lamina at the crossroads of the cytoplasm and nucleus.,"The nuclear lamina is a protein meshwork that lines the nuclear envelope in metazoan cells. It is composed largely of a polymeric assembly of lamins, which comprise a distinct sequence homology class of the intermediate filament protein family. On the basis of its structural properties, the lamina originally was proposed to provide scaffolding for the nuclear envelope and to promote anchoring of chromatin and nuclear pore complexes at the nuclear surface. This viewpoint has expanded greatly during the past 25 years, with a host of surprising new insights on lamina structure, molecular composition and functional attributes. It has been established that the self-assembly properties of lamins are very similar to those of cytoplasmic intermediate filament proteins, and that the lamin polymer is physically associated with components of the cytoplasmic cytoskeleton and with a multitude of chromatin and inner nuclear membrane proteins. Cumulative evidence points to an important role for the lamina in regulating signaling and gene activity, and in mechanically coupling the cytoplasmic cytoskeleton to the nucleus. The significance of the lamina has been vaulted to the forefront by the discovery that mutations in lamins and lamina-associated polypeptides lead to an array of human diseases. A key future challenge is to understand how the lamina integrates pathways for mechanics and signaling at the molecular level. Understanding the structure of the lamina from the atomic to supramolecular levels will be essential for achieving this goal.",True,Journal of structural biology,False
7,10.1016/j.jsb.2011.11.017,https://www.semanticscholar.org/paper/af11f5a16428ed60a800d696970ac43c258ca210,Inroads into the structure and function of intermediate filament networks.,"Although intermediate filaments are one of three major cytoskeletal systems of vertebrate cells, they remain the least understood with respect to their structure and function. This is due in part to the fact that they are encoded by a large gene family which is developmentally regulated in a cell and tissue type specific fashion. This article is in honor of Ueli Aebi. It highlights the studies on IF that have been carried out by our laboratory for more than 40 years. Many of our advances in understanding IF are based on conversations with Ueli which have taken place during adventurous and sometimes dangerous hiking and biking trips throughout the world.",True,Journal of structural biology,False
8,10.1016/j.jsb.2011.11.018,https://www.semanticscholar.org/paper/5fb588945fff41ca9d38bb1a58a3abf1fbad45b3,Zernike phase contrast cryo-electron tomography of whole mounted frozen cells.,"Cryo-electron tomography of frozen hydrated cells has provided cell biologists with an indispensable tool for delineating three-dimensional arrangements of cellular ultrastructure. To avoid the damage induced by electron irradiation, images of frozen hydrated biological specimens are generally acquired under low-dose conditions, resulting in weakly contrasted images that are difficult to interpret, and in which ultrastructural details remain ambiguous. Zernike phase contrast transmission electron microscopy can improve contrast, and can also fix a fatal problem related to the inherent low contrast of conventional electron microscopy, namely, image modulation due to the unavoidable setting of deep defocus. In this study, we applied cryo-electron tomography enhanced with a Zernike phase plate, which avoids image modulation by allowing in-focus setting. The Zernike phase contrast cryo-electron tomography has a potential to suppress grainy background generation. Due to the smoother background in comparison with defocus phase contrast cryo-electron tomography, Zernike phase contrast cryo-electron tomography could yield higher visibility for particulate or filamentous ultrastructure inside the cells, and allowed us to clearly recognize membrane protein structures.",False,Journal of structural biology,False
9,10.1016/j.jsb.2011.11.015,https://www.semanticscholar.org/paper/68e7710ded4f97e4ff72ad996040ed485d0a80a7,Laboratory cryo soft X-ray microscopy.,"Lens-based water-window X-ray microscopy allows two- and three-dimensional (2D and 3D) imaging of intact unstained cells in their near-native state with unprecedented contrast and resolution. Cryofixation is essential to avoid radiation damage to the sample. Present cryo X-ray microscopes rely on synchrotron radiation sources, thereby limiting the accessibility for a wider community of biologists. In the present paper we demonstrate water-window cryo X-ray microscopy with a laboratory-source-based arrangement. The microscope relies on a λ=2.48-nm liquid-jet high-brightness laser-plasma source, normal-incidence multilayer condenser optics, 30-nm zone-plate optics, and a cryo sample chamber. We demonstrate 2D imaging of test patterns, and intact unstained yeast, protozoan parasites and mammalian cells. Overview 3D information is obtained by stereo imaging while complete 3D microscopy is provided by full tomographic reconstruction. The laboratory microscope image quality approaches that of the synchrotron microscopes, but with longer exposure times. The experimental image quality is analyzed from a numerical wave-propagation model of the imaging system and a path to reach synchrotron-like exposure times in laboratory microscopy is outlined.",False,Journal of structural biology,False
