,doi,url,title,abstract,is_open_access,journal_name,is_biomimicry
0,10.1371/journal.pbio.3001333,https://www.semanticscholar.org/paper/5b0d3f4ae983871127bac1ae501286f7d2e8b954,Viral dynamics of acute SARS-CoV-2 infection and applications to diagnostic and public health strategies.,"SARS-CoV-2 infections are characterized by viral proliferation and clearance phases and can be followed by low-level persistent viral RNA shedding. The dynamics of viral RNA concentration, particularly in the early stages of infection, can inform clinical measures and interventions such as test-based screening. We used prospective longitudinal quantitative reverse transcription PCR testing to measure the viral RNA trajectories for 68 individuals during the resumption of the 2019-2020 National Basketball Association season. For 46 individuals with acute infections, we inferred the peak viral concentration and the duration of the viral proliferation and clearance phases. According to our mathematical model, we found that viral RNA concentrations peaked an average of 3.3 days (95% credible interval [CI] 2.5, 4.2) after first possible detectability at a cycle threshold value of 22.3 (95% CI 20.5, 23.9). The viral clearance phase lasted longer for symptomatic individuals (10.9 days [95% CI 7.9, 14.4]) than for asymptomatic individuals (7.8 days [95% CI 6.1, 9.7]). A second test within 2 days after an initial positive PCR test substantially improves certainty about a patient's infection stage. The effective sensitivity of a test intended to identify infectious individuals declines substantially with test turnaround time. These findings indicate that SARS-CoV-2 viral concentrations peak rapidly regardless of symptoms. Sequential tests can help reveal a patient's progress through infection stages. Frequent, rapid-turnaround testing is needed to effectively screen individuals before they become infectious.",False,PLoS biology,False
1,10.1371/journal.pbio.3001302,https://www.semanticscholar.org/paper/b57b4f16a43f089f6609f08098431ea622bbd616,Proteasome activity contributes to pro-survival response upon mild mitochondrial stress in Caenorhabditis elegans.,"Defects in mitochondrial function activate compensatory responses in the cell. Mitochondrial stress that is caused by unfolded proteins inside the organelle induces a transcriptional response (termed the ""mitochondrial unfolded protein response"" [UPRmt]) that is mediated by activating transcription factor associated with stress 1 (ATFS-1). The UPRmt increases mitochondrial protein quality control. Mitochondrial dysfunction frequently causes defects in the import of proteins, resulting in the accumulation of mitochondrial proteins outside the organelle. In yeast, cells respond to mistargeted mitochondrial proteins by increasing activity of the proteasome in the cytosol (termed the ""unfolded protein response activated by mistargeting of proteins"" [UPRam]). The presence and relevance of this response in higher eukaryotes is unclear. Here, we demonstrate that defects in mitochondrial protein import in Caenorhabditis elegans lead to proteasome activation and life span extension. Both proteasome activation and life span prolongation partially depend on ATFS-1, despite its lack of influence on proteasomal gene transcription. Importantly, life span prolongation depends on the fully assembled proteasome. Our data provide a link between mitochondrial dysfunction and proteasomal activity and demonstrate its direct relevance to mechanisms that promote longevity.",False,PLoS biology,False
2,10.1371/journal.pbio.3001340,https://www.semanticscholar.org/paper/4f615eba827bcbd0f087a8a78d9b5b9a9472912c,gen3sis: A general engine for eco-evolutionary simulations of the processes that shape Earth's biodiversity.,"Understanding the origins of biodiversity has been an aspiration since the days of early naturalists. The immense complexity of ecological, evolutionary, and spatial processes, however, has made this goal elusive to this day. Computer models serve progress in many scientific fields, but in the fields of macroecology and macroevolution, eco-evolutionary models are comparatively less developed. We present a general, spatially explicit, eco-evolutionary engine with a modular implementation that enables the modeling of multiple macroecological and macroevolutionary processes and feedbacks across representative spatiotemporally dynamic landscapes. Modeled processes can include species' abiotic tolerances, biotic interactions, dispersal, speciation, and evolution of ecological traits. Commonly observed biodiversity patterns, such as α, β, and γ diversity, species ranges, ecological traits, and phylogenies, emerge as simulations proceed. As an illustration, we examine alternative hypotheses expected to have shaped the latitudinal diversity gradient (LDG) during the Earth's Cenozoic era. Our exploratory simulations simultaneously produce multiple realistic biodiversity patterns, such as the LDG, current species richness, and range size frequencies, as well as phylogenetic metrics. The model engine is open source and available as an R package, enabling future exploration of various landscapes and biological processes, while outputs can be linked with a variety of empirical biodiversity patterns. This work represents a key toward a numeric, interdisciplinary, and mechanistic understanding of the physical and biological processes that shape Earth's biodiversity.",False,PLoS biology,False
3,10.1371/journal.pbio.3001320,https://www.semanticscholar.org/paper/57231e0921125cd49bc189d843a7e29dc89b040b,Retraction: Exosomes Mediate LTB4 Release during Neutrophil Chemotaxis.,"• In the raw image data for Fig 3H, only one exosome in a field of>30 was associated with CD63 immunogold labelling. As such, the figure legend description of this as “representative” of the overall results is not accurate. The corresponding author agreed with this but commented that the claim about the presence of CD63 on exosomes was supported by other results reported in Fig 3C, Fig 3F, and Fig 5A.",False,PLoS biology,False
4,10.1371/journal.pbio.3001334,https://www.semanticscholar.org/paper/a0e1834b9cba1da0baf362709cd76eaf47af23f4,"The transcription factor LAG-1/CSL plays a Notch-independent role in controlling terminal differentiation, fate maintenance, and plasticity of serotonergic chemosensory neurons.","During development, signal-regulated transcription factors (TFs) act as basal repressors and upon signalling through morphogens or cell-to-cell signalling shift to activators, mediating precise and transient responses. Conversely, at the final steps of neuron specification, terminal selector TFs directly initiate and maintain neuron-type specific gene expression through enduring functions as activators. C. elegans contains 3 types of serotonin synthesising neurons that share the expression of the serotonin biosynthesis pathway genes but not of other effector genes. Here, we find an unconventional role for LAG-1, the signal-regulated TF mediator of the Notch pathway, as terminal selector for the ADF serotonergic chemosensory neuron, but not for other serotonergic neuron types. Regulatory regions of ADF effector genes contain functional LAG-1 binding sites that mediate activation but not basal repression. lag-1 mutants show broad defects in ADF effector genes activation, and LAG-1 is required to maintain ADF cell fate and functions throughout life. Unexpectedly, contrary to reported basal repression state for LAG-1 prior to Notch receptor activation, gene expression activation in the ADF neuron by LAG-1 does not require Notch signalling, demonstrating a default activator state for LAG-1 independent of Notch. We hypothesise that the enduring activity of terminal selectors on target genes required uncoupling LAG-1 activating role from receiving the transient Notch signalling.",False,PLoS biology,False
5,10.1371/journal.pbio.3001271,https://www.semanticscholar.org/paper/bd64e65b027b7d1a4b6f5a659252e6016e9806c1,Exosomes mediate LTB4 release during neutrophil chemotaxis.,"Leukotriene B4 (LTB4) is secreted by chemotactic neutrophils, forming a secondary gradient that amplifies the reach of primary chemoattractants. This strategy increases the recruitment range for neutrophils and is important during inflammation. Here, we show that LTB4 and its synthesizing enzymes localize to intracellular multivesicular bodies, which, upon stimulation, release their content as exosomes. Purified exosomes can activate resting neutrophils and elicit chemotactic activity in an LTB4 receptor-dependent manner. Inhibition of exosome release leads to loss of directional motility with concomitant loss of LTB4 release. Our findings establish that the exosomal pool of LTB4 acts in an autocrine fashion to sensitize neutrophils towards the primary chemoattractant, and in a paracrine fashion to mediate the recruitment of neighboring neutrophils in trans. We envision that this mechanism is used by other signals to foster communication between cells in harsh extracellular environments.",False,PLoS biology,False
6,10.1371/journal.pbio.3001308,https://www.semanticscholar.org/paper/1841f1dd7cb93c158ad51b67a7443cb1ce444a64,The bacterial capsule is a gatekeeper for mobile DNA.,"The horizontal transfer of mobile DNA is one of the signature moves of bacterial evolution, but the specific rules that govern this transfer remain elusive. In this PLOS Biology issue, Haudiquet and colleagues revealed that the interactions between mobile genetic elements and the bacterial capsule shape the horizontal flow of DNA in an important bacterial pathogen.",False,PLoS biology,False
7,10.1371/journal.pbio.3001323,https://www.semanticscholar.org/paper/036515e28c6817fb52447bfc30fee26412967348,Synaptotagmin-7-mediated activation of spontaneous NMDAR currents is disrupted in bipolar disorder susceptibility variants.,"Synaptotagmin-7 (Syt7) plays direct or redundant Ca2+ sensor roles in multiple forms of vesicle exocytosis in synapses. Here, we show that Syt7 is a redundant Ca2+ sensor with Syt1/Doc2 to drive spontaneous glutamate release, which functions uniquely to activate the postsynaptic GluN2B-containing NMDARs that significantly contribute to mental illness. In mouse hippocampal neurons lacking Syt1/Doc2, Syt7 inactivation largely diminishes spontaneous release. Using 2 approaches, including measuring Ca2+ dose response and substituting extracellular Ca2+ with Sr2+, we detect that Syt7 directly triggers spontaneous release via its Ca2+ binding motif to activate GluN2B-NMDARs. Furthermore, modifying the localization of Syt7 in the active zone still allows Syt7 to drive spontaneous release, but the GluN2B-NMDAR activity is abolished. Finally, Syt7 SNPs identified in bipolar disorder patients destroy the function of Syt7 in spontaneous release in patient iPSC-derived and mouse hippocampal neurons. Therefore, Syt7 could contribute to neuropsychiatric disorders through driving spontaneous glutamate release.",False,PLoS biology,False
8,10.1371/journal.pbio.3000968,https://www.semanticscholar.org/paper/85266aa430815611b61356dc6219464fbb756fe2,Transgenerational inheritance of centromere identity requires the CENP-A N-terminal tail in the C. elegans maternal germ line.,"Centromere protein A (CENP-A) is a histone H3 variant that defines centromeric chromatin and is essential for centromere function. In most eukaryotes, CENP-A-containing chromatin is epigenetically maintained, and centromere identity is inherited from one cell cycle to the next. In the germ line of the holocentric nematode Caenorhabditis elegans, this inheritance cycle is disrupted. CENP-A is removed at the mitosis-to-meiosis transition and is reestablished on chromatin during diplotene of meiosis I. Here, we show that the N-terminal tail of CENP-A is required for the de novo establishment of centromeres, but then its presence becomes dispensable for centromere maintenance during development. Worms homozygous for a CENP-A tail deletion maintain functional centromeres during development but give rise to inviable offspring because they fail to reestablish centromeres in the maternal germ line. We identify the N-terminal tail of CENP-A as a critical domain for the interaction with the conserved kinetochore protein KNL-2 and argue that this interaction plays an important role in setting centromere identity in the germ line. We conclude that centromere establishment and maintenance are functionally distinct in C. elegans.",False,PLoS biology,False
9,10.1371/journal.pbio.3001276,https://www.semanticscholar.org/paper/0e8ddda8948b4ee706b8c749697a428d998b459a,Interplay between the cell envelope and mobile genetic elements shapes gene flow in populations of the nosocomial pathogen Klebsiella pneumoniae.,"Mobile genetic elements (MGEs) drive genetic transfers between bacteria using mechanisms that require a physical interaction with the cellular envelope. In the high-priority multidrug-resistant nosocomial pathogens (ESKAPE), the first point of contact between the cell and virions or conjugative pili is the capsule. While the capsule can be a barrier to MGEs, it also evolves rapidly by horizontal gene transfer (HGT). Here, we aim at understanding this apparent contradiction by studying the covariation between the repertoire of capsule genes and MGEs in approximately 4,000 genomes of Klebsiella pneumoniae (Kpn). We show that capsules drive phage-mediated gene flow between closely related serotypes. Such serotype-specific phage predation also explains the frequent inactivation of capsule genes, observed in more than 3% of the genomes. Inactivation is strongly epistatic, recapitulating the capsule biosynthetic pathway. We show that conjugative plasmids are acquired at higher rates in natural isolates lacking a functional capsular locus and confirmed experimentally this result in capsule mutants. This suggests that capsule inactivation by phage pressure facilitates its subsequent reacquisition by conjugation. Accordingly, capsule reacquisition leaves long recombination tracts around the capsular locus. The loss and regain process rewires gene flow toward other lineages whenever it leads to serotype swaps. Such changes happen preferentially between chemically related serotypes, hinting that the fitness of serotype-swapped strains depends on the host genetic background. These results enlighten the bases of trade-offs between the evolution of virulence and multidrug resistance and caution that some alternatives to antibiotics by selecting for capsule inactivation may facilitate the acquisition of antibiotic resistance genes (ARGs).",False,PLoS biology,False
