,doi,url,title,abstract,is_open_access,journal_name,is_biomimicry
0,10.1016/j.cell.2018.12.013,https://www.semanticscholar.org/paper/64b79266984ed247b13a0f018caec43556032d0a,Spatially Stable Mitochondrial Compartments Fuel Local Translation during Plasticity,"Local translation meets protein turnover and plasticity demands at synapses, however, the location of its energy supply is unknown. We found that local translation in neurons is powered by mitochondria and not by glycolysis. Super-resolution microscopy revealed that dendritic mitochondria exist as stable compartments of single or multiple filaments. To test if these mitochondrial compartments can serve as local energy supply for synaptic translation, we stimulated individual synapses to induce morphological plasticity and visualized newly synthesized proteins. Depletion of local mitochondrial compartments abolished both the plasticity and the stimulus-induced synaptic translation. These mitochondrial compartments serve as spatially confined energy reserves, as local depletion of a mitochondrial compartment did not affect synaptic translation at remote spines. The length and stability of dendritic mitochondrial compartments and the spatial functional domain were altered by cytoskeletal disruption. These results indicate that cytoskeletally tethered local energy compartments exist in dendrites to fuel local translation during synaptic plasticity.",True,Cell,False
1,10.1016/j.cell.2018.11.029,https://www.semanticscholar.org/paper/c025dc313694c9317f1d3bb7e8c7e11e1d2d617f,A Genome-wide Framework for Mapping Gene Regulation via Cellular Genetic Screens,"Over one million candidate regulatory elements have been identified across the human genome, but nearly all are unvalidated and their target genes uncertain. Approaches based on human genetics are limited in scope to common variants and in resolution by linkage disequilibrium. We present a multiplex, expression quantitative trait locus (eQTL)-inspired framework for mapping enhancer-gene pairs by introducing random combinations of CRISPR/Cas9-mediated perturbations to each of many cells, followed by single-cell RNA sequencing (RNA-seq). Across two experiments, we used dCas9-KRAB to perturb 5,920 candidate enhancers with no strong a priori hypothesis as to their target gene(s), measuring effects by profiling 254,974 single-cell transcriptomes. We identified 664 (470 high-confidence) cis enhancer-gene pairs, which were enriched for specific transcription factors, non-housekeeping status, and genomic and 3D conformational proximity to their target genes. This framework will facilitate the large-scale mapping of enhancer-gene regulatory interactions, a critical yet largely uncharted component of the cis-regulatory landscape of the human genome.",True,Cell,False
2,10.1016/j.cell.2018.11.038,https://www.semanticscholar.org/paper/f591f4d64e608948444b9bad9d29e2c9acb82f5d,METTL13 Methylation of eEF1A Increases Translational Output to Promote Tumorigenesis,"Increased protein synthesis plays an etiologic role in diverse cancers. Here, we demonstrate that METTL13 (methyltransferase-like 13) dimethylation of eEF1A (eukaryotic elongation factor 1A) lysine 55 (eEF1AK55me2) is utilized by Ras-driven cancers to increase translational output and promote tumorigenesis in vivo. METTL13-catalyzed eEF1A methylation increases eEF1A's intrinsic GTPase activity in vitro and protein production in cells. METTL13 and eEF1AK55me2 levels are upregulated in cancer and negatively correlate with pancreatic and lung cancer patient survival. METTL13 deletion and eEF1AK55me2 loss dramatically reduce Ras-driven neoplastic growth in mouse models and in patient-derived xenografts (PDXs) from primary pancreatic and lung tumors. Finally, METTL13 depletion renders PDX tumors hypersensitive to drugs that target growth-signaling pathways. Together, our work uncovers a mechanism by which lethal cancers become dependent on the METTL13-eEF1AK55me2 axis to meet their elevated protein synthesis requirement and suggests that METTL13 inhibition may constitute a targetable vulnerability of tumors driven by aberrant Ras signaling.",True,Cell,False
3,10.1016/j.cell.2018.11.035,https://www.semanticscholar.org/paper/c1290bdeba622e29f8e53221e8e68ba059404de5,Recirculating Intestinal IgA-Producing Cells Regulate Neuroinflammation via IL-10,"Plasma cells (PC) are found in the CNS of multiple sclerosis (MS) patients, yet their source and role in MS remains unclear. We find that some PC in the CNS of mice with experimental autoimmune encephalomyelitis (EAE) originate in the gut and produce immunoglobulin A (IgA). Moreover, we show that IgA+ PC are dramatically reduced in the gut during EAE, and likewise, a reduction in IgA-bound fecal bacteria is seen in MS patients during disease relapse. Removal of plasmablast (PB) plus PC resulted in exacerbated EAE that was normalized by the introduction of gut-derived IgA+ PC. Furthermore, mice with an over-abundance of IgA+ PB and/or PC were specifically resistant to the effector stage of EAE, and expression of interleukin (IL)-10 by PB plus PC was necessary and sufficient to confer resistance. Our data show that IgA+ PB and/or PC mobilized from the gut play an unexpected role in suppressing neuroinflammation.",True,Cell,False
4,10.1016/j.cell.2018.11.024,https://www.semanticscholar.org/paper/84f0b4466566e69cd6b8733086da4bb74f801422,UBQLN4 Represses Homologous Recombination and Is Overexpressed in Aggressive Tumors,"Genomic instability can be a hallmark of both human genetic disease and cancer. We identify a deleterious UBQLN4 mutation in families with an autosomal recessive syndrome reminiscent of genome instability disorders. UBQLN4 deficiency leads to increased sensitivity to genotoxic stress and delayed DNA double-strand break (DSB) repair. The proteasomal shuttle factor UBQLN4 is phosphorylated by ATM and interacts with ubiquitylated MRE11 to mediate early steps of homologous recombination-mediated DSB repair (HRR). Loss of UBQLN4 leads to chromatin retention of MRE11, promoting non-physiological HRR activity in vitro and in vivo. Conversely, UBQLN4 overexpression represses HRR and favors non-homologous end joining. Moreover, we find UBQLN4 overexpressed in aggressive tumors. In line with an HRR defect in these tumors, UBQLN4 overexpression is associated with PARP1 inhibitor sensitivity. UBQLN4 therefore curtails HRR activity through removal of MRE11 from damaged chromatin and thus offers a therapeutic window for PARP1 inhibitor treatment in UBQLN4-overexpressing tumors.",True,Cell,False
5,10.1016/j.cell.2018.11.025,https://www.semanticscholar.org/paper/86fcf317e42d85815554fad03490125b7c3af5c5,The Molecular Mechanism of Transport by the Mitochondrial ADP/ATP Carrier,"Summary Mitochondrial ADP/ATP carriers transport ADP into the mitochondrial matrix for ATP synthesis, and ATP out to fuel the cell, by cycling between cytoplasmic-open and matrix-open states. The structure of the cytoplasmic-open state is known, but it has proved difficult to understand the transport mechanism in the absence of a structure in the matrix-open state. Here, we describe the structure of the matrix-open state locked by bongkrekic acid bound in the ADP/ATP-binding site at the bottom of the central cavity. The cytoplasmic side of the carrier is closed by conserved hydrophobic residues, and a salt bridge network, braced by tyrosines. Glycine and small amino acid residues allow close-packing of helices on the matrix side. Uniquely, the carrier switches between states by rotation of its three domains about a fulcrum provided by the substrate-binding site. Because these features are highly conserved, this mechanism is likely to apply to the whole mitochondrial carrier family. Video Abstract",True,Cell,False
6,10.1016/j.cell.2018.11.043,https://www.semanticscholar.org/paper/f04a73a716b94b81741466db7c56ca19b7ded96c,"Dysfunctional CD8 T Cells Form a Proliferative, Dynamically Regulated Compartment within Human Melanoma","Tumor immune cell compositions play a major role in response to immunotherapy, but the heterogeneity and dynamics of immune infiltrates in human cancer lesions remain poorly characterized. Here, we identify conserved intratumoral CD4 and CD8 T cell behaviors in scRNA-seq data from 25 melanoma patients. We discover a large population of CD8 T cells showing continuous progression from an early effector ""transitional"" into a dysfunctional T cell state. CD8 T cells that express a complete cytotoxic gene set are rare, and TCR sharing data suggest their independence from the transitional and dysfunctional cell states. Notably, we demonstrate that dysfunctional T cells are the major intratumoral proliferating immune cell compartment and that the intensity of the dysfunctional signature is associated with tumor reactivity. Our data demonstrate that CD8 T cells previously defined as exhausted are in fact a highly proliferating, clonal, and dynamically differentiating cell population within the human tumor microenvironment.",True,Cell,False
7,10.1016/j.cell.2018.11.036,https://www.semanticscholar.org/paper/ae6526ad6a123d647da62675a0810c71ca141e6b,Identifying cis Elements for Spatiotemporal Control of Mammalian DNA Replication,"The temporal order of DNA replication (replication timing [RT]) is highly coupled with genome architecture, but cis-elements regulating either remain elusive. We created a series of CRISPR-mediated deletions and inversions of a pluripotency-associated topologically associating domain (TAD) in mouse ESCs. CTCF-associated domain boundaries were dispensable for RT. CTCF protein depletion weakened most TAD boundaries but had no effect on RT or A/B compartmentalization genome-wide. By contrast, deletion of three intra-TAD CTCF-independent 3D contact sites caused a domain-wide early-to-late RT shift, an A-to-B compartment switch, weakening of TAD architecture, and loss of transcription. The dispensability of TAD boundaries and the necessity of these ""early replication control elements"" (ERCEs) was validated by deletions and inversions at additional domains. Our results demonstrate that discrete cis-regulatory elements orchestrate domain-wide RT, A/B compartmentalization, TAD architecture, and transcription, revealing fundamental principles linking genome structure and function.",True,Cell,False
8,10.1016/j.cell.2018.11.041,https://www.semanticscholar.org/paper/39cb51daf6f02df60375448041e6762329efa56d,The Implication of Early Chromatin Changes in X Chromosome Inactivation,"Summary During development, the precise relationships between transcription and chromatin modifications often remain unclear. We use the X chromosome inactivation (XCI) paradigm to explore the implication of chromatin changes in gene silencing. Using female mouse embryonic stem cells, we initiate XCI by inducing Xist and then monitor the temporal changes in transcription and chromatin by allele-specific profiling. This reveals histone deacetylation and H2AK119 ubiquitination as the earliest chromatin alterations during XCI. We show that HDAC3 is pre-bound on the X chromosome and that, upon Xist coating, its activity is required for efficient gene silencing. We also reveal that first PRC1-associated H2AK119Ub and then PRC2-associated H3K27me3 accumulate initially at large intergenic domains that can then spread into genes only in the context of histone deacetylation and gene silencing. Our results reveal the hierarchy of chromatin events during the initiation of XCI and identify key roles for chromatin in the early steps of transcriptional silencing.",True,Cell,False
9,10.1016/j.cell.2018.11.045,https://www.semanticscholar.org/paper/2530a17a4d54f188cb54e882f65bc7a8db47c76c,Gene Regulatory Programs Conferring Phenotypic Identities to Human NK Cells,"Natural killer (NK) cells develop from common progenitors but diverge into distinct subsets, which differ in cytokine production, cytotoxicity, homing, and memory traits. Given their promise in adoptive cell therapies for cancer, a deeper understanding of regulatory modules controlling clinically beneficial NK phenotypes is of high priority. We report integrated ""-omics"" analysis of human NK subsets, which revealed super-enhancers associated with gene cohorts that may coordinate NK functions and localization. A transcription factor-based regulatory scheme also emerged, which is evolutionarily conserved and shared by innate and adaptive lymphocytes. For both NK and T lineages, a TCF1-LEF1-MYC axis dominated the regulatory landscape of long-lived, proliferative subsets that traffic to lymph nodes. In contrast, effector populations circulating between blood and peripheral tissues shared a PRDM1-dominant landscape. This resource defines transcriptional modules, regulated by feedback loops, which may be leveraged to enhance phenotypes for NK cell-based therapies.",True,Cell,False
