,doi,url,title,abstract,is_open_access,journal_name,is_biomimicry
0,10.1016/j.cell.2020.08.017,https://www.semanticscholar.org/paper/791db24af7bc8ef6d9e4716c8178b9731b91dabe,Robust T Cell Immunity in Convalescent Individuals with Asymptomatic or Mild COVID-19,"
 Summary
 
 SARS-CoV-2-specific memory T cells will likely prove critical for long-term immune protection against COVID-19. We here systematically mapped the functional and phenotypic landscape of SARS-CoV-2-specific T cell responses in unexposed individuals, exposed family members, and individuals with acute or convalescent COVID-19. Acute phase SARS-CoV-2-specific T cells displayed a highly activated cytotoxic phenotype that correlated with various clinical markers of disease severity, whereas convalescent phase SARS-CoV-2-specific T cells were polyfunctional and displayed a stem-like memory phenotype. Importantly, SARS-CoV-2-specific T cells were detectable in antibody-seronegative exposed family members and convalescent individuals with a history of asymptomatic and mild COVID-19. Our collective dataset shows that SARS-CoV-2 elicits robust, broad and highly functional memory T cell responses, suggesting that natural exposure or infection may prevent recurrent episodes of severe COVID-19.
 
",True,Cell,False
1,10.1016/j.cell.2020.09.010,https://www.semanticscholar.org/paper/be26059374192737c57d393272ed522539a15fa2,Dual Functions of a Rubisco Activase in Metabolic Repair and Recruitment to Carboxysomes,"Rubisco, the key enzyme of CO2 fixation in photosynthesis, is prone to inactivation by inhibitory sugar phosphates. Inhibited Rubisco undergoes conformational repair by the hexameric AAA+ chaperone Rubisco activase (Rca) in a process that is not well understood. Here, we performed a structural and mechanistic analysis of cyanobacterial Rca, a close homolog of plant Rca. In the Rca:Rubisco complex, Rca is positioned over the Rubisco catalytic site under repair and pulls the N-terminal tail of the large Rubisco subunit (RbcL) into the hexamer pore. Simultaneous displacement of the C terminus of the adjacent RbcL opens the catalytic site for inhibitor release. An alternative interaction of Rca with Rubisco is mediated by C-terminal domains that resemble the small Rubisco subunit. These domains, together with the N-terminal AAA+ hexamer, ensure that Rca is packaged with Rubisco into carboxysomes. The cyanobacterial Rca is a dual-purpose protein with functions in Rubisco repair and carboxysome organization.",False,Cell,False
2,10.1016/j.cell.2020.09.005,https://www.semanticscholar.org/paper/3d4f4758905fb11e933b861b74bf77559a95b376,"Cancer, COVID-19, and Antiviral Immunity: The CAPTURE Study","
 The SARS-CoV-2 pandemic has posed a significant challenge for risk evaluation and mitigation amongst cancer patients. Susceptibility to and severity of COVID-19 in cancer patients has not been studied in a prospective and broadly applicable manner. CAPTURE is a pan-cancer, longitudinal immune profiling study designed to address this knowledge gap.
",True,Cell,False
3,10.1016/j.cell.2020.09.013,https://www.semanticscholar.org/paper/a91212fd4e07887ce55f63a416af3f79140d3ec1,"COVID-19 Makes B Cells Forget, but T Cells Remember","
 Understanding which arms of the immune response are responsible for protection against SARS-CoV-2 infection is key to predicting long-term immunity and to inform vaccine design. Two studies in this issue of Cell collectively suggest that although SARS-CoV-2 infection may blunt long-lived antibody responses, immune memory might still be achieved through virus-specific memory T cells.
",True,Cell,False
4,10.1016/j.cell.2020.08.040,https://www.semanticscholar.org/paper/6df8eb8a9c0648e24b37af3f41ba7fa1b756ab29,Onco-fetal Reprogramming of Endothelial Cells Drives Immunosuppressive Macrophages in Hepatocellular Carcinoma,"We employed scRNA sequencing to extensively characterize the cellular landscape of human liver from development to disease. Analysis of ∼212,000 cells representing human fetal, hepatocellular carcinoma (HCC), and mouse liver revealed remarkable fetal-like reprogramming of the tumor microenvironment. Specifically, the HCC ecosystem displayed features reminiscent of fetal development, including re-emergence of fetal-associated endothelial cells (PLVAP/VEGFR2) and fetal-like (FOLR2) tumor-associated macrophages. In a cross-species comparative analysis, we discovered remarkable similarity between mouse embryonic, fetal-liver, and tumor macrophages. Spatial transcriptomics further revealed a shared onco-fetal ecosystem between fetal liver and HCC. Furthermore, gene regulatory analysis, spatial transcriptomics, and in vitro functional assays implicated VEGF and NOTCH signaling in maintaining onco-fetal ecosystem. Taken together, we report a shared immunosuppressive onco-fetal ecosystem in fetal liver and HCC. Our results unravel a previously unexplored onco-fetal reprogramming of the tumor ecosystem, provide novel targets for therapeutic interventions in HCC, and open avenues for identifying similar paradigms in other cancers and disease.",False,Cell,False
5,10.1016/j.cell.2020.09.014,https://www.semanticscholar.org/paper/a820427985f2faef1921f44d1de9096d587b8494,The Self-Organizing Genome: Principles of Genome Architecture and Function,"Genomes have complex three-dimensional architectures. The recent convergence of genetic, biochemical, biophysical, and cell biological methods has uncovered several fundamental principles of genome organization. They highlight that genome function is a major driver of genome architecture and that structural features of chromatin act as modulators, rather than binary determinants, of genome activity. The interplay of these principles in the context of self-organization can account for the emergence of structural chromatin features, the diversity and single-cell heterogeneity of nuclear architecture in cell types and tissues, and explains evolutionarily conserved functional features of genomes, including plasticity and robustness.",False,Cell,False
6,10.1016/j.cell.2020.09.035,https://www.semanticscholar.org/paper/a4c20234200ba862666771ab44e985c9559cad0b,Structurally Resolved SARS-CoV-2 Antibody Shows High Efficacy in Severely Infected Hamsters and Provides a Potent Cocktail Pairing Strategy,"
 Understanding how potent neutralizing antibodies (NAbs) inhibit SARS-CoV-2 is critical for effective therapeutic development. We previously described BD-368-2, a SARS-CoV-2 NAb with high potency; however, its neutralization mechanism is largely unknown. Here we report the 3.5-Å cryo-EM structure of BD-368-2/trimeric-spike complex, revealing that BD-368-2 fully blocks ACE2 recognition by occupying all three receptor-binding domains (RBDs) simultaneously, regardless of their “up” or “down” conformations. Also, BD-368-2 treats infected adult hamsters at low dosages and at various administering windows, in contrast to placebo hamsters that manifested severe interstitial pneumonia. Moreover, BD-368-2’s epitope completely avoids the common binding site of VH3-53/VH3-66 recurrent NAbs, evidenced by tripartite co-crystal structures with RBD. Pairing BD-368-2 with a potent recurrent NAb neutralizes SARS-CoV-2 pseudovirus at pM level and rescues mutation-induced neutralization escapes. Together, our results rationalized a new RBD epitope that leads to high neutralization potency and demonstrated BD-368-2’s therapeutic potential in treating COVID-19.
",True,Cell,False
7,10.1016/j.cell.2020.09.033,https://www.semanticscholar.org/paper/3f82ed1c6c3d7218854c3a078df849ab0d88c1c2,SARS-CoV-2 Infection Depends on Cellular Heparan Sulfate and ACE2,"
 We show that SARS-CoV-2 spike protein interacts with both cellular heparan sulfate and angiotensin converting enzyme 2 (ACE2) through its Receptor Binding Domain (RBD). Docking studies suggest a heparin/heparan sulfate-binding site adjacent to the ACE2 binding site. Both ACE2 and heparin can bind independently to spike protein in vitro and a ternary complex can be generated using heparin as a scaffold. Electron micrographs of spike protein suggests that heparin enhances the open conformation of the RBD that binds ACE2. On cells, spike protein binding depends on both heparan sulfate and ACE2. Unfractionated heparin, non-anticoagulant heparin, heparin lyases, and lung heparan sulfate potently block spike protein binding and/or infection by pseudotyped virus and authentic SARS-CoV-2 virus. We suggest a model in which viral attachment and infection involves heparan sulfate-dependent enhancement of binding to ACE2. Manipulation of heparan sulfate or inhibition of viral adhesion by exogenous heparin presents new therapeutic opportunities.
",True,Cell,False
8,10.1016/j.cell.2020.08.048,https://www.semanticscholar.org/paper/7b6595f9f7d6afd79982d10b07efe6f7f89983b0,Macrophages Maintain Epithelium Integrity by Limiting Fungal Product Absorption,"Summary The colon is primarily responsible for absorbing fluids. It contains a large number of microorganisms including fungi, which are enriched in its distal segment. The colonic mucosa must therefore tightly regulate fluid influx to control absorption of fungal metabolites, which can be toxic to epithelial cells and lead to barrier dysfunction. How this is achieved remains unknown. Here, we describe a mechanism by which the innate immune system allows rapid quality check of absorbed fluids to avoid intoxication of colonocytes. This mechanism relies on a population of distal colon macrophages that are equipped with “balloon-like” protrusions (BLPs) inserted in the epithelium, which sample absorbed fluids. In the absence of macrophages or BLPs, epithelial cells keep absorbing fluids containing fungal products, leading to their death and subsequent loss of epithelial barrier integrity. These results reveal an unexpected and essential role of macrophages in the maintenance of colon-microbiota interactions in homeostasis. Video Abstract",True,Cell,False
9,10.1016/j.cell.2020.09.016,https://www.semanticscholar.org/paper/3ba05b49631b884db8b3138135d46eb7adfdcc4e,The Immunology of Multisystem Inflammatory Syndrome in Children with COVID-19,"Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection is typically very mild and often asymptomatic in children. A complication is the rare multisystem inflammatory syndrome in children (MIS-C) associated with COVID-19, presenting 4–6 weeks after infection as high fever, organ dysfunction, and strongly elevated markers of inflammation. The pathogenesis is unclear but has overlapping features with Kawasaki disease suggestive of vasculitis and a likely autoimmune etiology. We apply systems-level analyses of blood immune cells, cytokines, and autoantibodies in healthy children, children with Kawasaki disease enrolled prior to COVID-19, children infected with SARS-CoV-2, and children presenting with MIS-C. We find that the inflammatory response in MIS-C differs from the cytokine storm of severe acute COVID-19, shares several features with Kawasaki disease, but also differs from this condition with respect to T cell subsets, interleukin (IL)-17A, and biomarkers associated with arterial damage. Finally, autoantibody profiling suggests multiple autoantibodies that could be involved in the pathogenesis of MIS-C.",True,Cell,False
